id,item_group_id,title,description,link,canonical_link,image_link,additional_image_link,price,availability,condition,brand,product_type,google_product_category,color,size 
shopify_US_8181043495000_42385163583576,8181043495000,Cozy Tent Cat Bed Small Dog House,"Discover the ideal retreat for your beloved pet with the Cozy Tent Cat Bed - a soft and secure resting place for cats and small dogs. Its unique design creates a cozy tent-like environment, providing a sense of safety for your furry friend. Give your pet the comfort they deserve by purchasing now. Transform your furry friend's sleeping space into a comfortable haven with our Cozy Tent Cat Bed Small Dog House. This bed pairs durability with style, offering both comfort and security. Its distinctive design creates a cozy tent for your pet to snuggle into, giving them their own personal sanctuary. Pamper your pet with our Cozy Tent Cat Bed Small Dog House for the ultimate in comfort.",https://glampawstore.com/products/cozy-tent-cat-bed-small-dog-house?variant=42385163583576,https://glampawstore.com/products/cozy-tent-cat-bed-small-dog-house,https://cdn.shopify.com/s/files/1/0588/8484/9752/files/8_f985c6e4-7907-4550-b5a4-d9cebcfa453d.png?v=1731027241,"https://cdn.shopify.com/s/files/1/0588/8484/9752/files/4_fccc18cb-9ed2-495f-90ac-ac57dc274edb.png?v=1731027241,https://cdn.shopify.com/s/files/1/0588/8484/9752/files/3_64f398d0-cd5c-49f9-88a2-874c78281e07.png?v=1731027241,https://cdn.shopify.com/s/files/1/0588/8484/9752/files/5_ce5e02aa-32b4-4411-955f-ec212573d90b.png?v=1731027241,https://cdn.shopify.com/s/files/1/0588/8484/9752/files/7_e1751cf7-a6fa-49e6-8233-6c565751d272.png?v=1731027241,https://cdn.shopify.com/s/files/1/0588/8484/9752/files/1_3b526759-3948-446b-974a-48b65b167d65.png?v=1731027241,https://cdn.shopify.com/s/files/1/0588/8484/9752/files/2_520eaab4-1574-4f23-8130-9f6e030cd550.png?v=1731027241",29.00 USD,in stock,new,Pawpycup,Cat Condos & Houses,4997,,S (38x38cm)
shopify_US_8181043495000_42385163616344,8181043495000,Cozy Tent Cat Bed Small Dog House,"Discover the ideal retreat for your beloved pet with the Cozy Tent Cat Bed - a soft and secure resting place for cats and small dogs. Its unique design creates a cozy tent-like environment, providing a sense of safety for your furry friend. Give your pet the comfort they deserve by purchasing now. Transform your furry friend's sleeping space into a comfortable haven with our Cozy Tent Cat Bed Small Dog House. This bed pairs durability with style, offering both comfort and security. Its distinctive design creates a cozy tent for your pet to snuggle into, giving them their own personal sanctuary. Pamper your pet with our Cozy Tent Cat Bed Small Dog House for the ultimate in comfort.",https://glampawstore.com/products/cozy-tent-cat-bed-small-dog-house?variant=42385163616344,https://glampawstore.com/products/cozy-tent-cat-bed-small-dog-house,https://cdn.shopify.com/s/files/1/0588/8484/9752/files/8_f985c6e4-7907-4550-b5a4-d9cebcfa453d.png?v=1731027241,"https://cdn.shopify.com/s/files/1/0588/8484/9752/files/4_fccc18cb-9ed2-495f-90ac-ac57dc274edb.png?v=1731027241,https://cdn.shopify.com/s/files/1/0588/8484/9752/files/3_64f398d0-cd5c-49f9-88a2-874c78281e07.png?v=1731027241,https://cdn.shopify.com/s/files/1/0588/8484/9752/files/5_ce5e02aa-32b4-4411-955f-ec212573d90b.png?v=1731027241,https://cdn.shopify.com/s/files/1/0588/8484/9752/files/7_e1751cf7-a6fa-49e6-8233-6c565751d272.png?v=1731027241,https://cdn.shopify.com/s/files/1/0588/8484/9752/files/1_3b526759-3948-446b-974a-48b65b167d65.png?v=1731027241,https://cdn.shopify.com/s/files/1/0588/8484/9752/files/2_520eaab4-1574-4f23-8130-9f6e030cd550.png?v=1731027241",39.00 USD,in stock,new,Pawpycup,Cat Condos & Houses,4997,,M (45x45cm)
shopify_US_8181043495000_42385163649112,8181043495000,Cozy Tent Cat Bed Small Dog House,"Discover the ideal retreat for your beloved pet with the Cozy Tent Cat Bed - a soft and secure resting place for cats and small dogs. Its unique design creates a cozy tent-like environment, providing a sense of safety for your furry friend. Give your pet the comfort they deserve by purchasing now. Transform your furry friend's sleeping space into a comfortable haven with our Cozy Tent Cat Bed Small Dog House. This bed pairs durability with style, offering both comfort and security. Its distinctive design creates a cozy tent for your pet to snuggle into, giving them their own personal sanctuary. Pamper your pet with our Cozy Tent Cat Bed Small Dog House for the ultimate in comfort.",https://glampawstore.com/products/cozy-tent-cat-bed-small-dog-house?variant=42385163649112,https://glampawstore.com/products/cozy-tent-cat-bed-small-dog-house,https://cdn.shopify.com/s/files/1/0588/8484/9752/files/8_f985c6e4-7907-4550-b5a4-d9cebcfa453d.png?v=1731027241,"https://cdn.shopify.com/s/files/1/0588/8484/9752/files/4_fccc18cb-9ed2-495f-90ac-ac57dc274edb.png?v=1731027241,https://cdn.shopify.com/s/files/1/0588/8484/9752/files/3_64f398d0-cd5c-49f9-88a2-874c78281e07.png?v=1731027241,https://cdn.shopify.com/s/files/1/0588/8484/9752/files/5_ce5e02aa-32b4-4411-955f-ec212573d90b.png?v=1731027241,https://cdn.shopify.com/s/files/1/0588/8484/9752/files/7_e1751cf7-a6fa-49e6-8233-6c565751d272.png?v=1731027241,https://cdn.shopify.com/s/files/1/0588/8484/9752/files/1_3b526759-3948-446b-974a-48b65b167d65.png?v=1731027241,https://cdn.shopify.com/s/files/1/0588/8484/9752/files/2_520eaab4-1574-4f23-8130-9f6e030cd550.png?v=1731027241",49.00 USD,in stock,new,Pawpycup,Cat Condos & Houses,4997,,L (55x55cm)
shopify_US_8507628093528_43318038167640,8507628093528,Cozy Tunnel Cat Bed Soft Warm Sleeping Cave For Cats And Small Pets,"Transform your pet's rest routine with this expertly crafted tunnel bed, engineered to satisfy feline instincts for enclosed spaces. The dual-layer construction combines a resilient corduroy shell with sumptuous padding, delivering both structural integrity and tactile comfort. This hideaway design promotes security and relaxation, making it an ideal sanctuary for cats and small pets seeking refuge. Whether used for daytime lounging or nighttime slumber, the bed maintains its shape and softness through extended use, establishing itself as an essential addition to any pet-friendly home. This versatile pet bed combines practical functionality with year-round comfort through its innovative foldable construction. The non-slip base ensures stability across various flooring types, while the adaptable design transitions seamlessly between enclosed cave mode for thermal insulation and open mat configuration for warmer months. Maintenance is simplified through its collapsible structure, facilitating effortless cleaning and compact storage. The thoughtful engineering addresses both seasonal needs and spatial constraints, making it a pragmatic investment for discerning pet owners seeking multifunctional bedding solutions.",https://glampawstore.com/products/cozy-tunnel-cat-bed-soft-warm-sleeping-cave-for-cats-and-small-pets?variant=43318038167640,https://glampawstore.com/products/cozy-tunnel-cat-bed-soft-warm-sleeping-cave-for-cats-and-small-pets,https://cdn.shopify.com/s/files/1/0588/8484/9752/files/A_5_45a33156-7691-484d-bc4f-c315a5e60245.png?v=1761621187,"https://cdn.shopify.com/s/files/1/0588/8484/9752/files/A_2_4c8b9353-eb49-4e1e-b569-702ad3e663dc.png?v=1761621187,https://cdn.shopify.com/s/files/1/0588/8484/9752/files/A_6_4582c983-71d7-4969-ba37-b4d3b3d2e21e.png?v=1761621187,https://cdn.shopify.com/s/files/1/0588/8484/9752/files/A_7_5ba85478-df2b-46c6-9687-c1ed2cbb0ce9.png?v=1761621187,https://cdn.shopify.com/s/files/1/0588/8484/9752/files/A_1_0ce4a96a-f97c-422e-b4e5-4ada2efd73fb.png?v=1761621187,https://cdn.shopify.com/s/files/1/0588/8484/9752/files/A_3_510e1264-1b2a-4a00-b8a9-80003b240815.png?v=1761621187,https://cdn.shopify.com/s/files/1/0588/8484/9752/files/A_4_e2d9bccb-a90c-40b3-8534-d51df165406f.png?v=1761621187",37.97 USD,in stock,new,Glampawstore,Cat Furniture Accessories,500059,Beige,
shopify_US_8507628093528_43318038200408,8507628093528,Cozy Tunnel Cat Bed Soft Warm Sleeping Cave For Cats And Small Pets,"Transform your pet's rest routine with this expertly crafted tunnel bed, engineered to satisfy feline instincts for enclosed spaces. The dual-layer construction combines a resilient corduroy shell with sumptuous padding, delivering both structural integrity and tactile comfort. This hideaway design promotes security and relaxation, making it an ideal sanctuary for cats and small pets seeking refuge. Whether used for daytime lounging or nighttime slumber, the bed maintains its shape and softness through extended use, establishing itself as an essential addition to any pet-friendly home. This versatile pet bed combines practical functionality with year-round comfort through its innovative foldable construction. The non-slip base ensures stability across various flooring types, while the adaptable design transitions seamlessly between enclosed cave mode for thermal insulation and open mat configuration for warmer months. Maintenance is simplified through its collapsible structure, facilitating effortless cleaning and compact storage. The thoughtful engineering addresses both seasonal needs and spatial constraints, making it a pragmatic investment for discerning pet owners seeking multifunctional bedding solutions.",https://glampawstore.com/products/cozy-tunnel-cat-bed-soft-warm-sleeping-cave-for-cats-and-small-pets?variant=43318038200408,https://glampawstore.com/products/cozy-tunnel-cat-bed-soft-warm-sleeping-cave-for-cats-and-small-pets,https://cdn.shopify.com/s/files/1/0588/8484/9752/files/A_5_45a33156-7691-484d-bc4f-c315a5e60245.png?v=1761621187,"https://cdn.shopify.com/s/files/1/0588/8484/9752/files/A_2_4c8b9353-eb49-4e1e-b569-702ad3e663dc.png?v=1761621187,https://cdn.shopify.com/s/files/1/0588/8484/9752/files/A_6_4582c983-71d7-4969-ba37-b4d3b3d2e21e.png?v=1761621187,https://cdn.shopify.com/s/files/1/0588/8484/9752/files/A_7_5ba85478-df2b-46c6-9687-c1ed2cbb0ce9.png?v=1761621187,https://cdn.shopify.com/s/files/1/0588/8484/9752/files/A_1_0ce4a96a-f97c-422e-b4e5-4ada2efd73fb.png?v=1761621187,https://cdn.shopify.com/s/files/1/0588/8484/9752/files/A_3_510e1264-1b2a-4a00-b8a9-80003b240815.png?v=1761621187,https://cdn.shopify.com/s/files/1/0588/8484/9752/files/A_4_e2d9bccb-a90c-40b3-8534-d51df165406f.png?v=1761621187",39.97 USD,in stock,new,Glampawstore,Cat Furniture Accessories,500059,Beige,
shopify_US_8507628093528_43318038233176,8507628093528,Cozy Tunnel Cat Bed Soft Warm Sleeping Cave For Cats And Small Pets,"Transform your pet's rest routine with this expertly crafted tunnel bed, engineered to satisfy feline instincts for enclosed spaces. The dual-layer construction combines a resilient corduroy shell with sumptuous padding, delivering both structural integrity and tactile comfort. This hideaway design promotes security and relaxation, making it an ideal sanctuary for cats and small pets seeking refuge. Whether used for daytime lounging or nighttime slumber, the bed maintains its shape and softness through extended use, establishing itself as an essential addition to any pet-friendly home. This versatile pet bed combines practical functionality with year-round comfort through its innovative foldable construction. The non-slip base ensures stability across various flooring types, while the adaptable design transitions seamlessly between enclosed cave mode for thermal insulation and open mat configuration for warmer months. Maintenance is simplified through its collapsible structure, facilitating effortless cleaning and compact storage. The thoughtful engineering addresses both seasonal needs and spatial constraints, making it a pragmatic investment for discerning pet owners seeking multifunctional bedding solutions.",https://glampawstore.com/products/cozy-tunnel-cat-bed-soft-warm-sleeping-cave-for-cats-and-small-pets?variant=43318038233176,https://glampawstore.com/products/cozy-tunnel-cat-bed-soft-warm-sleeping-cave-for-cats-and-small-pets,https://cdn.shopify.com/s/files/1/0588/8484/9752/files/A_6_4582c983-71d7-4969-ba37-b4d3b3d2e21e.png?v=1761621187,"https://cdn.shopify.com/s/files/1/0588/8484/9752/files/A_2_4c8b9353-eb49-4e1e-b569-702ad3e663dc.png?v=1761621187,https://cdn.shopify.com/s/files/1/0588/8484/9752/files/A_5_45a33156-7691-484d-bc4f-c315a5e60245.png?v=1761621187,https://cdn.shopify.com/s/files/1/0588/8484/9752/files/A_7_5ba85478-df2b-46c6-9687-c1ed2cbb0ce9.png?v=1761621187,https://cdn.shopify.com/s/files/1/0588/8484/9752/files/A_1_0ce4a96a-f97c-422e-b4e5-4ada2efd73fb.png?v=1761621187,https://cdn.shopify.com/s/files/1/0588/8484/9752/files/A_3_510e1264-1b2a-4a00-b8a9-80003b240815.png?v=1761621187,https://cdn.shopify.com/s/files/1/0588/8484/9752/files/A_4_e2d9bccb-a90c-40b3-8534-d51df165406f.png?v=1761621187",37.97 USD,in stock,new,Glampawstore,Cat Furniture Accessories,500059,Green,
shopify_US_8507628093528_43318038265944,8507628093528,Cozy Tunnel Cat Bed Soft Warm Sleeping Cave For Cats And Small Pets,"Transform your pet's rest routine with this expertly crafted tunnel bed, engineered to satisfy feline instincts for enclosed spaces. The dual-layer construction combines a resilient corduroy shell with sumptuous padding, delivering both structural integrity and tactile comfort. This hideaway design promotes security and relaxation, making it an ideal sanctuary for cats and small pets seeking refuge. Whether used for daytime lounging or nighttime slumber, the bed maintains its shape and softness through extended use, establishing itself as an essential addition to any pet-friendly home. This versatile pet bed combines practical functionality with year-round comfort through its innovative foldable construction. The non-slip base ensures stability across various flooring types, while the adaptable design transitions seamlessly between enclosed cave mode for thermal insulation and open mat configuration for warmer months. Maintenance is simplified through its collapsible structure, facilitating effortless cleaning and compact storage. The thoughtful engineering addresses both seasonal needs and spatial constraints, making it a pragmatic investment for discerning pet owners seeking multifunctional bedding solutions.",https://glampawstore.com/products/cozy-tunnel-cat-bed-soft-warm-sleeping-cave-for-cats-and-small-pets?variant=43318038265944,https://glampawstore.com/products/cozy-tunnel-cat-bed-soft-warm-sleeping-cave-for-cats-and-small-pets,https://cdn.shopify.com/s/files/1/0588/8484/9752/files/A_6_4582c983-71d7-4969-ba37-b4d3b3d2e21e.png?v=1761621187,"https://cdn.shopify.com/s/files/1/0588/8484/9752/files/A_2_4c8b9353-eb49-4e1e-b569-702ad3e663dc.png?v=1761621187,https://cdn.shopify.com/s/files/1/0588/8484/9752/files/A_5_45a33156-7691-484d-bc4f-c315a5e60245.png?v=1761621187,https://cdn.shopify.com/s/files/1/0588/8484/9752/files/A_7_5ba85478-df2b-46c6-9687-c1ed2cbb0ce9.png?v=1761621187,https://cdn.shopify.com/s/files/1/0588/8484/9752/files/A_1_0ce4a96a-f97c-422e-b4e5-4ada2efd73fb.png?v=1761621187,https://cdn.shopify.com/s/files/1/0588/8484/9752/files/A_3_510e1264-1b2a-4a00-b8a9-80003b240815.png?v=1761621187,https://cdn.shopify.com/s/files/1/0588/8484/9752/files/A_4_e2d9bccb-a90c-40b3-8534-d51df165406f.png?v=1761621187",39.97 USD,in stock,new,Glampawstore,Cat Furniture Accessories,500059,Green,
shopify_US_8507628093528_43318038298712,8507628093528,Cozy Tunnel Cat Bed Soft Warm Sleeping Cave For Cats And Small Pets,"Transform your pet's rest routine with this expertly crafted tunnel bed, engineered to satisfy feline instincts for enclosed spaces. The dual-layer construction combines a resilient corduroy shell with sumptuous padding, delivering both structural integrity and tactile comfort. This hideaway design promotes security and relaxation, making it an ideal sanctuary for cats and small pets seeking refuge. Whether used for daytime lounging or nighttime slumber, the bed maintains its shape and softness through extended use, establishing itself as an essential addition to any pet-friendly home. This versatile pet bed combines practical functionality with year-round comfort through its innovative foldable construction. The non-slip base ensures stability across various flooring types, while the adaptable design transitions seamlessly between enclosed cave mode for thermal insulation and open mat configuration for warmer months. Maintenance is simplified through its collapsible structure, facilitating effortless cleaning and compact storage. The thoughtful engineering addresses both seasonal needs and spatial constraints, making it a pragmatic investment for discerning pet owners seeking multifunctional bedding solutions.",https://glampawstore.com/products/cozy-tunnel-cat-bed-soft-warm-sleeping-cave-for-cats-and-small-pets?variant=43318038298712,https://glampawstore.com/products/cozy-tunnel-cat-bed-soft-warm-sleeping-cave-for-cats-and-small-pets,https://cdn.shopify.com/s/files/1/0588/8484/9752/files/A_7_5ba85478-df2b-46c6-9687-c1ed2cbb0ce9.png?v=1761621187,"https://cdn.shopify.com/s/files/1/0588/8484/9752/files/A_2_4c8b9353-eb49-4e1e-b569-702ad3e663dc.png?v=1761621187,https://cdn.shopify.com/s/files/1/0588/8484/9752/files/A_5_45a33156-7691-484d-bc4f-c315a5e60245.png?v=1761621187,https://cdn.shopify.com/s/files/1/0588/8484/9752/files/A_6_4582c983-71d7-4969-ba37-b4d3b3d2e21e.png?v=1761621187,https://cdn.shopify.com/s/files/1/0588/8484/9752/files/A_1_0ce4a96a-f97c-422e-b4e5-4ada2efd73fb.png?v=1761621187,https://cdn.shopify.com/s/files/1/0588/8484/9752/files/A_3_510e1264-1b2a-4a00-b8a9-80003b240815.png?v=1761621187,https://cdn.shopify.com/s/files/1/0588/8484/9752/files/A_4_e2d9bccb-a90c-40b3-8534-d51df165406f.png?v=1761621187",37.97 USD,in stock,new,Glampawstore,Cat Furniture Accessories,500059,Purple,
shopify_US_8507628093528_43318038331480,8507628093528,Cozy Tunnel Cat Bed Soft Warm Sleeping Cave For Cats And Small Pets,"Transform your pet's rest routine with this expertly crafted tunnel bed, engineered to satisfy feline instincts for enclosed spaces. The dual-layer construction combines a resilient corduroy shell with sumptuous padding, delivering both structural integrity and tactile comfort. This hideaway design promotes security and relaxation, making it an ideal sanctuary for cats and small pets seeking refuge. Whether used for daytime lounging or nighttime slumber, the bed maintains its shape and softness through extended use, establishing itself as an essential addition to any pet-friendly home. This versatile pet bed combines practical functionality with year-round comfort through its innovative foldable construction. The non-slip base ensures stability across various flooring types, while the adaptable design transitions seamlessly between enclosed cave mode for thermal insulation and open mat configuration for warmer months. Maintenance is simplified through its collapsible structure, facilitating effortless cleaning and compact storage. The thoughtful engineering addresses both seasonal needs and spatial constraints, making it a pragmatic investment for discerning pet owners seeking multifunctional bedding solutions.",https://glampawstore.com/products/cozy-tunnel-cat-bed-soft-warm-sleeping-cave-for-cats-and-small-pets?variant=43318038331480,https://glampawstore.com/products/cozy-tunnel-cat-bed-soft-warm-sleeping-cave-for-cats-and-small-pets,https://cdn.shopify.com/s/files/1/0588/8484/9752/files/A_7_5ba85478-df2b-46c6-9687-c1ed2cbb0ce9.png?v=1761621187,"https://cdn.shopify.com/s/files/1/0588/8484/9752/files/A_2_4c8b9353-eb49-4e1e-b569-702ad3e663dc.png?v=1761621187,https://cdn.shopify.com/s/files/1/0588/8484/9752/files/A_5_45a33156-7691-484d-bc4f-c315a5e60245.png?v=1761621187,https://cdn.shopify.com/s/files/1/0588/8484/9752/files/A_6_4582c983-71d7-4969-ba37-b4d3b3d2e21e.png?v=1761621187,https://cdn.shopify.com/s/files/1/0588/8484/9752/files/A_1_0ce4a96a-f97c-422e-b4e5-4ada2efd73fb.png?v=1761621187,https://cdn.shopify.com/s/files/1/0588/8484/9752/files/A_3_510e1264-1b2a-4a00-b8a9-80003b240815.png?v=1761621187,https://cdn.shopify.com/s/files/1/0588/8484/9752/files/A_4_e2d9bccb-a90c-40b3-8534-d51df165406f.png?v=1761621187",39.97 USD,in stock,new,Glampawstore,Cat Furniture Accessories,500059,Purple,
shopify_US_8181043200088_42385162600536,8181043200088,Cozy Warm Oval Lace Cat Bed,"Indulge your beloved feline with the utmost comfort and elegance through our Cozy Warm Oval Lace Cat Bed. Meticulously designed with a plush, heated interior and intricate lace pattern, this bed will provide both warmth and sophistication for your cat. Pamper your feline friend with the luxurious sleeping space they deserve. This Cozy Warm Oval Lace Cat Bed offers a luxurious and fashionable spot for your furry companion to unwind and recharge. Its plush lining and elegant lace motif provide a snug and inviting ambiance, ideal for cat naps. Elevate your cat's lounging game with this oval bed.",https://glampawstore.com/products/cozy-warm-oval-lace-cat-bed?variant=42385162600536,https://glampawstore.com/products/cozy-warm-oval-lace-cat-bed,https://cdn.shopify.com/s/files/1/0588/8484/9752/files/O1CN01gfsuoX2MW1tdMfCSK__2216045409834-0-cib.jpg?v=1731027166,"https://cdn.shopify.com/s/files/1/0588/8484/9752/files/O1CN01duMJzH2MW1thCY7mR__2216045409834-0-cib.jpg?v=1731027166,https://cdn.shopify.com/s/files/1/0588/8484/9752/files/O1CN01Jvg4Yv2MW1tgfO83X__2216045409834-0-cib.jpg?v=1731027166,https://cdn.shopify.com/s/files/1/0588/8484/9752/files/O1CN01jOkOmE2MW1tWQkswV__2216045409834-0-cib.jpg?v=1731027166,https://cdn.shopify.com/s/files/1/0588/8484/9752/files/O1CN01RCyC482MW1tf6Xkol__2216045409834-0-cib.jpg?v=1731027166,https://cdn.shopify.com/s/files/1/0588/8484/9752/files/O1CN01rILlJl2MW1tg5BtGt__2216045409834-0-cib.jpg?v=1731027166,https://cdn.shopify.com/s/files/1/0588/8484/9752/files/O1CN014lo8al2MW1tedhQEx__2216045409834-0-cib.jpg?v=1731027166",59.00 USD,in stock,new,Pawpycup,Cat Condos & Houses,4997,green,
shopify_US_8181043200088_42385162633304,8181043200088,Cozy Warm Oval Lace Cat Bed,"Indulge your beloved feline with the utmost comfort and elegance through our Cozy Warm Oval Lace Cat Bed. Meticulously designed with a plush, heated interior and intricate lace pattern, this bed will provide both warmth and sophistication for your cat. Pamper your feline friend with the luxurious sleeping space they deserve. This Cozy Warm Oval Lace Cat Bed offers a luxurious and fashionable spot for your furry companion to unwind and recharge. Its plush lining and elegant lace motif provide a snug and inviting ambiance, ideal for cat naps. Elevate your cat's lounging game with this oval bed.",https://glampawstore.com/products/cozy-warm-oval-lace-cat-bed?variant=42385162633304,https://glampawstore.com/products/cozy-warm-oval-lace-cat-bed,https://cdn.shopify.com/s/files/1/0588/8484/9752/files/O1CN01rILlJl2MW1tg5BtGt__2216045409834-0-cib.jpg?v=1731027166,"https://cdn.shopify.com/s/files/1/0588/8484/9752/files/O1CN01duMJzH2MW1thCY7mR__2216045409834-0-cib.jpg?v=1731027166,https://cdn.shopify.com/s/files/1/0588/8484/9752/files/O1CN01Jvg4Yv2MW1tgfO83X__2216045409834-0-cib.jpg?v=1731027166,https://cdn.shopify.com/s/files/1/0588/8484/9752/files/O1CN01jOkOmE2MW1tWQkswV__2216045409834-0-cib.jpg?v=1731027166,https://cdn.shopify.com/s/files/1/0588/8484/9752/files/O1CN01RCyC482MW1tf6Xkol__2216045409834-0-cib.jpg?v=1731027166,https://cdn.shopify.com/s/files/1/0588/8484/9752/files/O1CN01gfsuoX2MW1tdMfCSK__2216045409834-0-cib.jpg?v=1731027166,https://cdn.shopify.com/s/files/1/0588/8484/9752/files/O1CN014lo8al2MW1tedhQEx__2216045409834-0-cib.jpg?v=1731027166",59.00 USD,in stock,new,Pawpycup,Cat Condos & Houses,4997,pink,
shopify_US_8181043200088_42385162666072,8181043200088,Cozy Warm Oval Lace Cat Bed,"Indulge your beloved feline with the utmost comfort and elegance through our Cozy Warm Oval Lace Cat Bed. Meticulously designed with a plush, heated interior and intricate lace pattern, this bed will provide both warmth and sophistication for your cat. Pamper your feline friend with the luxurious sleeping space they deserve. This Cozy Warm Oval Lace Cat Bed offers a luxurious and fashionable spot for your furry companion to unwind and recharge. Its plush lining and elegant lace motif provide a snug and inviting ambiance, ideal for cat naps. Elevate your cat's lounging game with this oval bed.",https://glampawstore.com/products/cozy-warm-oval-lace-cat-bed?variant=42385162666072,https://glampawstore.com/products/cozy-warm-oval-lace-cat-bed,https://cdn.shopify.com/s/files/1/0588/8484/9752/files/O1CN01RCyC482MW1tf6Xkol__2216045409834-0-cib.jpg?v=1731027166,"https://cdn.shopify.com/s/files/1/0588/8484/9752/files/O1CN01duMJzH2MW1thCY7mR__2216045409834-0-cib.jpg?v=1731027166,https://cdn.shopify.com/s/files/1/0588/8484/9752/files/O1CN01Jvg4Yv2MW1tgfO83X__2216045409834-0-cib.jpg?v=1731027166,https://cdn.shopify.com/s/files/1/0588/8484/9752/files/O1CN01jOkOmE2MW1tWQkswV__2216045409834-0-cib.jpg?v=1731027166,https://cdn.shopify.com/s/files/1/0588/8484/9752/files/O1CN01rILlJl2MW1tg5BtGt__2216045409834-0-cib.jpg?v=1731027166,https://cdn.shopify.com/s/files/1/0588/8484/9752/files/O1CN01gfsuoX2MW1tdMfCSK__2216045409834-0-cib.jpg?v=1731027166,https://cdn.shopify.com/s/files/1/0588/8484/9752/files/O1CN014lo8al2MW1tedhQEx__2216045409834-0-cib.jpg?v=1731027166",59.00 USD,in stock,new,Pawpycup,Cat Condos & Houses,4997,blue,
shopify_US_8181043200088_42385162698840,8181043200088,Cozy Warm Oval Lace Cat Bed,"Indulge your beloved feline with the utmost comfort and elegance through our Cozy Warm Oval Lace Cat Bed. Meticulously designed with a plush, heated interior and intricate lace pattern, this bed will provide both warmth and sophistication for your cat. Pamper your feline friend with the luxurious sleeping space they deserve. This Cozy Warm Oval Lace Cat Bed offers a luxurious and fashionable spot for your furry companion to unwind and recharge. Its plush lining and elegant lace motif provide a snug and inviting ambiance, ideal for cat naps. Elevate your cat's lounging game with this oval bed.",https://glampawstore.com/products/cozy-warm-oval-lace-cat-bed?variant=42385162698840,https://glampawstore.com/products/cozy-warm-oval-lace-cat-bed,https://cdn.shopify.com/s/files/1/0588/8484/9752/files/O1CN014lo8al2MW1tedhQEx__2216045409834-0-cib.jpg?v=1731027166,"https://cdn.shopify.com/s/files/1/0588/8484/9752/files/O1CN01duMJzH2MW1thCY7mR__2216045409834-0-cib.jpg?v=1731027166,https://cdn.shopify.com/s/files/1/0588/8484/9752/files/O1CN01Jvg4Yv2MW1tgfO83X__2216045409834-0-cib.jpg?v=1731027166,https://cdn.shopify.com/s/files/1/0588/8484/9752/files/O1CN01jOkOmE2MW1tWQkswV__2216045409834-0-cib.jpg?v=1731027166,https://cdn.shopify.com/s/files/1/0588/8484/9752/files/O1CN01RCyC482MW1tf6Xkol__2216045409834-0-cib.jpg?v=1731027166,https://cdn.shopify.com/s/files/1/0588/8484/9752/files/O1CN01rILlJl2MW1tg5BtGt__2216045409834-0-cib.jpg?v=1731027166,https://cdn.shopify.com/s/files/1/0588/8484/9752/files/O1CN01gfsuoX2MW1tdMfCSK__2216045409834-0-cib.jpg?v=1731027166",59.00 USD,in stock,new,Pawpycup,Cat Condos & Houses,4997,yellow,
shopify_US_8181043429464_42385163190360,8181043429464,Cozy Warm Tent Cat Bed Winter Dog House,"Introduce your beloved pet to ultimate warmth and comfort with our Cozy Warm Tent Cat Bed Winter Dog House. This bed, made with a plush and cozy material, is the perfect retreat during colder months. Its tent-like design provides a sense of security for a peaceful sleep. Give your pet the gift of comfort with our cozy tent bed. This cozy and warm tent is perfect for your furry friend during the chilly winter months. Its tent design adds a feeling of security, while the soft material provides ultimate comfort for your pet. Ideal for both cats and small dogs, this bed offers a snug retreat for resting and sleeping.",https://glampawstore.com/products/cozy-warm-tent-cat-bed-winter-dog-house?variant=42385163190360,https://glampawstore.com/products/cozy-warm-tent-cat-bed-winter-dog-house,https://cdn.shopify.com/s/files/1/0588/8484/9752/files/1_e798e392-ba3e-42f1-ae85-67dcb5f12ca5.png?v=1731027228,"https://cdn.shopify.com/s/files/1/0588/8484/9752/files/4_5e31589e-c1f5-41b4-a9a7-8406b874adbd.png?v=1731027228,https://cdn.shopify.com/s/files/1/0588/8484/9752/files/2_2edf7dd2-7b69-4b4a-8bbb-241cb112bc4d.png?v=1731027228,https://cdn.shopify.com/s/files/1/0588/8484/9752/files/3_80544faa-6dd0-4c4e-aee4-ee3c43069656.png?v=1731027228,https://cdn.shopify.com/s/files/1/0588/8484/9752/files/6_37c2837b-44eb-4d7c-b4c5-c635577c43cc.png?v=1731027228,https://cdn.shopify.com/s/files/1/0588/8484/9752/files/5_0f37d6da-bf18-43b5-be0c-896b867af3be.png?v=1731027228,https://cdn.shopify.com/s/files/1/0588/8484/9752/files/7_3553c45c-57af-4098-a730-ae27d415059a.png?v=1731027228",29.00 USD,in stock,new,Pawpycup,Cat Condos & Houses,4997,,S (38x38cm)
