id,item_group_id,title,description,link,canonical_link,image_link,additional_image_link,price,availability,condition,brand,product_type,google_product_category,color,size 
shopify_US_9040245686594_47642991690050,9040245686594,Crab Rotating Catnip Treats Ball Toys,"The Crab Rotating Catnip Treats Ball Toys are a stimulating and entertaining toy for your feline friend. The rotating feature will keep their attention while the catnip treats provide added excitement. Enhance your cat's playtime with our Crab Rotating Catnip Treats Ball Toys. Made with catnip-filled balls, your furry friend will be enticed to lick it. Keep your cat entertained and happy with this fun and interactive toy.",https://pawpycup.com/products/crab-rotating-catnip-treats-ball-toys?variant=47642991690050,https://pawpycup.com/products/crab-rotating-catnip-treats-ball-toys,https://cdn.shopify.com/s/files/1/0782/3402/6306/files/6_aa876093-1a36-4955-974f-9e54e8b496e1.png?v=1705456116,"https://cdn.shopify.com/s/files/1/0782/3402/6306/files/1_f2db35c3-068f-44cf-8654-546525382a4a.png?v=1705456116,https://cdn.shopify.com/s/files/1/0782/3402/6306/files/2_fe62456d-f7d0-451a-ab9c-d31e4363a566.png?v=1705456117,https://cdn.shopify.com/s/files/1/0782/3402/6306/files/3_452e39b2-225a-43f9-ac50-666702fd5ccc.png?v=1705456115,https://cdn.shopify.com/s/files/1/0782/3402/6306/files/4_fd082568-eafb-45eb-81bb-564e4e65ad1a.png?v=1705456115,https://cdn.shopify.com/s/files/1/0782/3402/6306/files/5_8a2b6929-01b9-4c7b-846f-eaed4f97d07c.png?v=1705456117",9.98 USD,in stock,new,Pawpycup,Cat Treats,5002,Pink,
shopify_US_10274659303746_52630163521858,10274659303746,Crinkle Paper Long Fish Cat Toys,"Crinkle Paper Long Fish Cat Toys deliver endless entertainment with their captivating crinkly paper design. Shaped like fish to trigger hunting instincts, these lightweight toys are perfect for batting, pouncing, and carrying. Ideal for independent play or interactive bonding moments with your cat. Keep several on hand to rotate and maintain your pet's interest in playtime. Crinkle Paper Long Fish Cat Toys bring interactive fun to your feline friend. These elongated fish-shaped toys feature crinkly paper that captures cats' attention and encourages active play. The lightweight design makes them easy to bat, chase, and carry around. Perfect for solo play or interactive sessions with your cat, these toys help satisfy natural hunting instincts while keeping your pet entertained and engaged. Stock multiple toys to rotate playtime and maintain novelty.",https://pawpycup.com/products/crinkle-paper-long-fish-cat-toys?variant=52630163521858,https://pawpycup.com/products/crinkle-paper-long-fish-cat-toys,https://cdn.shopify.com/s/files/1/0782/3402/6306/files/5_395d7620-c5e3-4aae-9bcf-7883aad26941.png?v=1774230955,"https://cdn.shopify.com/s/files/1/0782/3402/6306/files/6_e2e54d24-81ee-481a-b590-ef085db3ca12.png?v=1774230955,https://cdn.shopify.com/s/files/1/0782/3402/6306/files/7_abc15f26-f265-4897-b799-1a813c210cb8.png?v=1774230955",24.99 USD,in stock,new,Pawpycup,Cat Toys,5001,,1 Piece
shopify_US_10274659303746_52630163554626,10274659303746,Crinkle Paper Long Fish Cat Toys,"Crinkle Paper Long Fish Cat Toys deliver endless entertainment with their captivating crinkly paper design. Shaped like fish to trigger hunting instincts, these lightweight toys are perfect for batting, pouncing, and carrying. Ideal for independent play or interactive bonding moments with your cat. Keep several on hand to rotate and maintain your pet's interest in playtime. Crinkle Paper Long Fish Cat Toys bring interactive fun to your feline friend. These elongated fish-shaped toys feature crinkly paper that captures cats' attention and encourages active play. The lightweight design makes them easy to bat, chase, and carry around. Perfect for solo play or interactive sessions with your cat, these toys help satisfy natural hunting instincts while keeping your pet entertained and engaged. Stock multiple toys to rotate playtime and maintain novelty.",https://pawpycup.com/products/crinkle-paper-long-fish-cat-toys?variant=52630163554626,https://pawpycup.com/products/crinkle-paper-long-fish-cat-toys,https://cdn.shopify.com/s/files/1/0782/3402/6306/files/6_e2e54d24-81ee-481a-b590-ef085db3ca12.png?v=1774230955,"https://cdn.shopify.com/s/files/1/0782/3402/6306/files/5_395d7620-c5e3-4aae-9bcf-7883aad26941.png?v=1774230955,https://cdn.shopify.com/s/files/1/0782/3402/6306/files/7_abc15f26-f265-4897-b799-1a813c210cb8.png?v=1774230955",39.99 USD,in stock,new,Pawpycup,Cat Toys,5001,,3 Pieces
shopify_US_9262151565634_48248875024706,9262151565634,Crocodile Pet Dog Squeaky Crinkle Paper Plush Toy,"This Crocodile Pet Dog Squeaky Crinkle Paper Plush Toy is perfect for interactive playtime between you and your furry friend. With its fun crinkly texture and squeaker, it will keep your dog entertained for hours. Made with high-quality plush material, it is also durable for rough play. This crocodile plush toy is perfect for stimulating your pet dog's senses with its squeaky and crinkle paper features. Made with high-quality plush material, it provides a soft and safe chewing experience for your furry friend. Keep your dog entertained and engaged with this fun and interactive toy!",https://pawpycup.com/products/crocodile-pet-dog-squeaker-crinkle-paper-plush-toy?variant=48248875024706,https://pawpycup.com/products/crocodile-pet-dog-squeaker-crinkle-paper-plush-toy,https://cdn.shopify.com/s/files/1/0782/3402/6306/files/O1CN01H95o722B008QL81Hv__2532268275-0-cib.jpg?v=1712220985,"https://cdn.shopify.com/s/files/1/0782/3402/6306/files/O1CN01s3dt2Q2B00AnbQ6LC__2532268275-0-cib.jpg?v=1712220985,https://cdn.shopify.com/s/files/1/0782/3402/6306/files/O1CN01THIFN72B008R2YVvp__2532268275-0-cib.jpg?v=1712220985,https://cdn.shopify.com/s/files/1/0782/3402/6306/files/O1CN01IrwTU32B008SctGJt__2532268275-0-cib.jpg?v=1712220985,https://cdn.shopify.com/s/files/1/0782/3402/6306/files/O1CN01j9kiWW2B008NuQmih__2532268275-0-cib.jpg?v=1712220985,https://cdn.shopify.com/s/files/1/0782/3402/6306/files/O1CN018shh9u2B008Lg1mvC__2532268275-0-cib.jpg?v=1712220985,https://cdn.shopify.com/s/files/1/0782/3402/6306/files/O1CN01l4nRwr2B008LtIn8X__2532268275-0-cib.jpg?v=1712220985,https://cdn.shopify.com/s/files/1/0782/3402/6306/files/O1CN01YF9eHw2B008R26egE__2532268275-0-cib.jpg?v=1712220985",12.98 USD,in stock,new,Pawpycup,Dog Toys,5010,Blue,
shopify_US_9262151565634_48248875057474,9262151565634,Crocodile Pet Dog Squeaky Crinkle Paper Plush Toy,"This Crocodile Pet Dog Squeaky Crinkle Paper Plush Toy is perfect for interactive playtime between you and your furry friend. With its fun crinkly texture and squeaker, it will keep your dog entertained for hours. Made with high-quality plush material, it is also durable for rough play. This crocodile plush toy is perfect for stimulating your pet dog's senses with its squeaky and crinkle paper features. Made with high-quality plush material, it provides a soft and safe chewing experience for your furry friend. Keep your dog entertained and engaged with this fun and interactive toy!",https://pawpycup.com/products/crocodile-pet-dog-squeaker-crinkle-paper-plush-toy?variant=48248875057474,https://pawpycup.com/products/crocodile-pet-dog-squeaker-crinkle-paper-plush-toy,https://cdn.shopify.com/s/files/1/0782/3402/6306/files/O1CN01THIFN72B008R2YVvp__2532268275-0-cib.jpg?v=1712220985,"https://cdn.shopify.com/s/files/1/0782/3402/6306/files/O1CN01s3dt2Q2B00AnbQ6LC__2532268275-0-cib.jpg?v=1712220985,https://cdn.shopify.com/s/files/1/0782/3402/6306/files/O1CN01IrwTU32B008SctGJt__2532268275-0-cib.jpg?v=1712220985,https://cdn.shopify.com/s/files/1/0782/3402/6306/files/O1CN01H95o722B008QL81Hv__2532268275-0-cib.jpg?v=1712220985,https://cdn.shopify.com/s/files/1/0782/3402/6306/files/O1CN01j9kiWW2B008NuQmih__2532268275-0-cib.jpg?v=1712220985,https://cdn.shopify.com/s/files/1/0782/3402/6306/files/O1CN018shh9u2B008Lg1mvC__2532268275-0-cib.jpg?v=1712220985,https://cdn.shopify.com/s/files/1/0782/3402/6306/files/O1CN01l4nRwr2B008LtIn8X__2532268275-0-cib.jpg?v=1712220985,https://cdn.shopify.com/s/files/1/0782/3402/6306/files/O1CN01YF9eHw2B008R26egE__2532268275-0-cib.jpg?v=1712220985",12.98 USD,in stock,new,Pawpycup,Dog Toys,5010,Green,
shopify_US_9262151565634_48248875090242,9262151565634,Crocodile Pet Dog Squeaky Crinkle Paper Plush Toy,"This Crocodile Pet Dog Squeaky Crinkle Paper Plush Toy is perfect for interactive playtime between you and your furry friend. With its fun crinkly texture and squeaker, it will keep your dog entertained for hours. Made with high-quality plush material, it is also durable for rough play. This crocodile plush toy is perfect for stimulating your pet dog's senses with its squeaky and crinkle paper features. Made with high-quality plush material, it provides a soft and safe chewing experience for your furry friend. Keep your dog entertained and engaged with this fun and interactive toy!",https://pawpycup.com/products/crocodile-pet-dog-squeaker-crinkle-paper-plush-toy?variant=48248875090242,https://pawpycup.com/products/crocodile-pet-dog-squeaker-crinkle-paper-plush-toy,https://cdn.shopify.com/s/files/1/0782/3402/6306/files/O1CN01IrwTU32B008SctGJt__2532268275-0-cib.jpg?v=1712220985,"https://cdn.shopify.com/s/files/1/0782/3402/6306/files/O1CN01s3dt2Q2B00AnbQ6LC__2532268275-0-cib.jpg?v=1712220985,https://cdn.shopify.com/s/files/1/0782/3402/6306/files/O1CN01THIFN72B008R2YVvp__2532268275-0-cib.jpg?v=1712220985,https://cdn.shopify.com/s/files/1/0782/3402/6306/files/O1CN01H95o722B008QL81Hv__2532268275-0-cib.jpg?v=1712220985,https://cdn.shopify.com/s/files/1/0782/3402/6306/files/O1CN01j9kiWW2B008NuQmih__2532268275-0-cib.jpg?v=1712220985,https://cdn.shopify.com/s/files/1/0782/3402/6306/files/O1CN018shh9u2B008Lg1mvC__2532268275-0-cib.jpg?v=1712220985,https://cdn.shopify.com/s/files/1/0782/3402/6306/files/O1CN01l4nRwr2B008LtIn8X__2532268275-0-cib.jpg?v=1712220985,https://cdn.shopify.com/s/files/1/0782/3402/6306/files/O1CN01YF9eHw2B008R26egE__2532268275-0-cib.jpg?v=1712220985",12.98 USD,in stock,new,Pawpycup,Dog Toys,5010,Purple,
shopify_US_8558614511938_46182743245122,8558614511938,Crocodile Pet Snuffle Mat For Dogs,"The Crocodile Pet Snuffle Mat For Dogs encourages dog enrichment and stimulation. It specializes in hiding treats to provide mental stimulation and reward dogs for foraging. It's perfect for providing mental stimulation for dogs of all sizes and ages. Crocodile Pet's Snuffle Mat is the ideal way to engage your pup and stimulate their senses. The fun mat encourages natural foraging skills by hiding treats among the layers of fabric, giving them a stimulating challenge and rewarding them with a delicious surprise.",https://pawpycup.com/products/dog-snuffle-mat-crocodile-shape-pet-slow-feeding-pad-pet-sniffing-mat-dog-training-toys-pet-release-stress-toys-dog-accessories,https://pawpycup.com/products/dog-snuffle-mat-crocodile-shape-pet-slow-feeding-pad-pet-sniffing-mat-dog-training-toys-pet-release-stress-toys-dog-accessories,https://cdn.shopify.com/s/files/1/0782/3402/6306/products/H3ce3e8a4bb2a48719ede1f77402aaf4ew.jpg?v=1692016792,"https://cdn.shopify.com/s/files/1/0782/3402/6306/products/Hbd3bdfa3a00948b088652e69df81d5f1U.jpg?v=1692016792,https://cdn.shopify.com/s/files/1/0782/3402/6306/products/H6c7b0812ac234ac78b59926be0103742C.jpg?v=1692016792,https://cdn.shopify.com/s/files/1/0782/3402/6306/products/H7be06f85bb2245b59d8e75752d0d2246L.jpg?v=1692016792,https://cdn.shopify.com/s/files/1/0782/3402/6306/products/Hf9b152e0c65b4392be45217e5af92d8ai.jpg?v=1692016789",24.99 USD,in stock,new,Pawpycup,Dog Toys,5010,,
shopify_US_9888254886210_50329003721026,9888254886210,Curved Design Dog Grooming Brush,"This self-cleaning slicker brush is designed to make grooming your dog easier and more effective. Featuring soft, flexible pins, it gently untangles knots and removes loose hair, leaving your pet’s coat smooth and shiny. The curved design is perfect for reaching all areas of your dog's fur, ensuring a comfortable grooming experience. The ergonomic handle offers a secure and comfortable grip, while the self-cleaning feature allows you to remove hair from the brush effortlessly with the push of a button. Ideal for dogs with long, wavy, or curly hair, this brush helps maintain a healthy coat without causing discomfort to your furry friend.",https://pawpycup.com/products/curved-design-dog-grooming-brush?variant=50329003721026,https://pawpycup.com/products/curved-design-dog-grooming-brush,https://cdn.shopify.com/s/files/1/0782/3402/6306/files/6_1e92df4c-fe41-4730-a084-0636d6de94b0.png?v=1739531174,"https://cdn.shopify.com/s/files/1/0782/3402/6306/files/1_20f30a42-5196-45ab-b1ae-4e3e6b3a186c.png?v=1739531174,https://cdn.shopify.com/s/files/1/0782/3402/6306/files/2_61db8fc4-e24a-442e-8356-108817d8cf0f.png?v=1739531174,https://cdn.shopify.com/s/files/1/0782/3402/6306/files/3_ffd42af4-8f05-4ef6-b7e0-4c47d7ad4c84.png?v=1739531174,https://cdn.shopify.com/s/files/1/0782/3402/6306/files/4_36940245-a639-4932-927a-71f5ee44928e.png?v=1739531174,https://cdn.shopify.com/s/files/1/0782/3402/6306/files/5_89704675-04f4-4ca9-9cd4-47e1cf1c96b4.png?v=1739531174,https://cdn.shopify.com/s/files/1/0782/3402/6306/files/7_4ef2807d-c3cd-4ad5-a12d-69bdc0518e71.png?v=1739531174",14.99 USD,in stock,new,Pawpycup,Dog Toys,5010,Pink,
shopify_US_9888254886210_50329003753794,9888254886210,Curved Design Dog Grooming Brush,"This self-cleaning slicker brush is designed to make grooming your dog easier and more effective. Featuring soft, flexible pins, it gently untangles knots and removes loose hair, leaving your pet’s coat smooth and shiny. The curved design is perfect for reaching all areas of your dog's fur, ensuring a comfortable grooming experience. The ergonomic handle offers a secure and comfortable grip, while the self-cleaning feature allows you to remove hair from the brush effortlessly with the push of a button. Ideal for dogs with long, wavy, or curly hair, this brush helps maintain a healthy coat without causing discomfort to your furry friend.",https://pawpycup.com/products/curved-design-dog-grooming-brush?variant=50329003753794,https://pawpycup.com/products/curved-design-dog-grooming-brush,https://cdn.shopify.com/s/files/1/0782/3402/6306/files/5_89704675-04f4-4ca9-9cd4-47e1cf1c96b4.png?v=1739531174,"https://cdn.shopify.com/s/files/1/0782/3402/6306/files/1_20f30a42-5196-45ab-b1ae-4e3e6b3a186c.png?v=1739531174,https://cdn.shopify.com/s/files/1/0782/3402/6306/files/2_61db8fc4-e24a-442e-8356-108817d8cf0f.png?v=1739531174,https://cdn.shopify.com/s/files/1/0782/3402/6306/files/3_ffd42af4-8f05-4ef6-b7e0-4c47d7ad4c84.png?v=1739531174,https://cdn.shopify.com/s/files/1/0782/3402/6306/files/4_36940245-a639-4932-927a-71f5ee44928e.png?v=1739531174,https://cdn.shopify.com/s/files/1/0782/3402/6306/files/6_1e92df4c-fe41-4730-a084-0636d6de94b0.png?v=1739531174,https://cdn.shopify.com/s/files/1/0782/3402/6306/files/7_4ef2807d-c3cd-4ad5-a12d-69bdc0518e71.png?v=1739531174",14.99 USD,in stock,new,Pawpycup,Dog Toys,5010,Green,
shopify_US_9888254886210_50329003786562,9888254886210,Curved Design Dog Grooming Brush,"This self-cleaning slicker brush is designed to make grooming your dog easier and more effective. Featuring soft, flexible pins, it gently untangles knots and removes loose hair, leaving your pet’s coat smooth and shiny. The curved design is perfect for reaching all areas of your dog's fur, ensuring a comfortable grooming experience. The ergonomic handle offers a secure and comfortable grip, while the self-cleaning feature allows you to remove hair from the brush effortlessly with the push of a button. Ideal for dogs with long, wavy, or curly hair, this brush helps maintain a healthy coat without causing discomfort to your furry friend.",https://pawpycup.com/products/curved-design-dog-grooming-brush?variant=50329003786562,https://pawpycup.com/products/curved-design-dog-grooming-brush,https://cdn.shopify.com/s/files/1/0782/3402/6306/files/7_4ef2807d-c3cd-4ad5-a12d-69bdc0518e71.png?v=1739531174,"https://cdn.shopify.com/s/files/1/0782/3402/6306/files/1_20f30a42-5196-45ab-b1ae-4e3e6b3a186c.png?v=1739531174,https://cdn.shopify.com/s/files/1/0782/3402/6306/files/2_61db8fc4-e24a-442e-8356-108817d8cf0f.png?v=1739531174,https://cdn.shopify.com/s/files/1/0782/3402/6306/files/3_ffd42af4-8f05-4ef6-b7e0-4c47d7ad4c84.png?v=1739531174,https://cdn.shopify.com/s/files/1/0782/3402/6306/files/4_36940245-a639-4932-927a-71f5ee44928e.png?v=1739531174,https://cdn.shopify.com/s/files/1/0782/3402/6306/files/5_89704675-04f4-4ca9-9cd4-47e1cf1c96b4.png?v=1739531174,https://cdn.shopify.com/s/files/1/0782/3402/6306/files/6_1e92df4c-fe41-4730-a084-0636d6de94b0.png?v=1739531174",14.99 USD,in stock,new,Pawpycup,Dog Toys,5010,Light Purple,
shopify_US_10037189345602_51124078707010,10037189345602,Cute Animal Fruit Pet Carrier Tote Portable Travel Bag,"Carry your pet with flair using this delightful animal-themed tote designed for pet travel. Available in playful styles such as a duck, lucky cat, or avocado, each carrier is crafted from sturdy canvas and includes soft, adjustable shoulder straps for ease of transport. Unique dangling feet add charm, while the roomy interior and convenient side opening allow your pet to comfortably look outside and enjoy the journey. Ideal for quick errands, park visits, or leisurely outings, this tote merges functionality with adorable style. Its robust base reliably holds your pet’s weight, while the breathable construction ensures comfort during travel. Whether you're shopping, on the move, or basking in the sunshine, this carrier turns every outing with your pet into a seamless and enjoyable experience.",https://pawpycup.com/products/cute-animal-fruit-pet-carrier-tote-portable-travel-bag?variant=51124078707010,https://pawpycup.com/products/cute-animal-fruit-pet-carrier-tote-portable-travel-bag,https://cdn.shopify.com/s/files/1/0782/3402/6306/files/A_1_77a2288c-650e-4cc8-90a6-02622362d794.png?v=1755242558,"https://cdn.shopify.com/s/files/1/0782/3402/6306/files/A_2_d1d2ad6b-4b9f-4981-9b8c-3ca7f2040869.png?v=1755242558,https://cdn.shopify.com/s/files/1/0782/3402/6306/files/A_3_08f460db-f5d7-4b67-b153-2e3f8fe1e528.png?v=1755242558,https://cdn.shopify.com/s/files/1/0782/3402/6306/files/A_4_c3a9ba02-3b3d-44e7-9d8b-52000d588cd2.png?v=1755242558",36.89 USD,in stock,new,Pawpycup,Pet Carriers & Crates,6251,Style A,
shopify_US_10037189345602_51124078739778,10037189345602,Cute Animal Fruit Pet Carrier Tote Portable Travel Bag,"Carry your pet with flair using this delightful animal-themed tote designed for pet travel. Available in playful styles such as a duck, lucky cat, or avocado, each carrier is crafted from sturdy canvas and includes soft, adjustable shoulder straps for ease of transport. Unique dangling feet add charm, while the roomy interior and convenient side opening allow your pet to comfortably look outside and enjoy the journey. Ideal for quick errands, park visits, or leisurely outings, this tote merges functionality with adorable style. Its robust base reliably holds your pet’s weight, while the breathable construction ensures comfort during travel. Whether you're shopping, on the move, or basking in the sunshine, this carrier turns every outing with your pet into a seamless and enjoyable experience.",https://pawpycup.com/products/cute-animal-fruit-pet-carrier-tote-portable-travel-bag?variant=51124078739778,https://pawpycup.com/products/cute-animal-fruit-pet-carrier-tote-portable-travel-bag,https://cdn.shopify.com/s/files/1/0782/3402/6306/files/A_4_c3a9ba02-3b3d-44e7-9d8b-52000d588cd2.png?v=1755242558,"https://cdn.shopify.com/s/files/1/0782/3402/6306/files/A_1_77a2288c-650e-4cc8-90a6-02622362d794.png?v=1755242558,https://cdn.shopify.com/s/files/1/0782/3402/6306/files/A_2_d1d2ad6b-4b9f-4981-9b8c-3ca7f2040869.png?v=1755242558,https://cdn.shopify.com/s/files/1/0782/3402/6306/files/A_3_08f460db-f5d7-4b67-b153-2e3f8fe1e528.png?v=1755242558",36.89 USD,in stock,new,Pawpycup,Pet Carriers & Crates,6251,Style B,
shopify_US_10037189345602_51124078772546,10037189345602,Cute Animal Fruit Pet Carrier Tote Portable Travel Bag,"Carry your pet with flair using this delightful animal-themed tote designed for pet travel. Available in playful styles such as a duck, lucky cat, or avocado, each carrier is crafted from sturdy canvas and includes soft, adjustable shoulder straps for ease of transport. Unique dangling feet add charm, while the roomy interior and convenient side opening allow your pet to comfortably look outside and enjoy the journey. Ideal for quick errands, park visits, or leisurely outings, this tote merges functionality with adorable style. Its robust base reliably holds your pet’s weight, while the breathable construction ensures comfort during travel. Whether you're shopping, on the move, or basking in the sunshine, this carrier turns every outing with your pet into a seamless and enjoyable experience.",https://pawpycup.com/products/cute-animal-fruit-pet-carrier-tote-portable-travel-bag?variant=51124078772546,https://pawpycup.com/products/cute-animal-fruit-pet-carrier-tote-portable-travel-bag,https://cdn.shopify.com/s/files/1/0782/3402/6306/files/A_3_08f460db-f5d7-4b67-b153-2e3f8fe1e528.png?v=1755242558,"https://cdn.shopify.com/s/files/1/0782/3402/6306/files/A_1_77a2288c-650e-4cc8-90a6-02622362d794.png?v=1755242558,https://cdn.shopify.com/s/files/1/0782/3402/6306/files/A_2_d1d2ad6b-4b9f-4981-9b8c-3ca7f2040869.png?v=1755242558,https://cdn.shopify.com/s/files/1/0782/3402/6306/files/A_4_c3a9ba02-3b3d-44e7-9d8b-52000d588cd2.png?v=1755242558",36.89 USD,in stock,new,Pawpycup,Pet Carriers & Crates,6251,Style C,
shopify_US_10017259782466_51017680978242,10017259782466,Cute Dessert Cat Toy Plush Treat Collection,"Treat your cat to a playful surprise with this adorable dessert-themed toy collection. Each plush toy is styled like a cupcake, donut, or pastry, featuring soft textures, colorful details, and dangling limbs that invite swatting, pouncing, and cuddling. These eye-catching designs are perfect for cats who love interactive or solo play. Made with pet-safe materials and infused with fun, these toys are as durable as they are charming. Whether your cat is in the mood for a light chase or just needs a new snuggle buddy, this sweet treat set adds a dash of whimsy to their toy box. Great for gifting or spoiling your feline friend.",https://pawpycup.com/products/cute-dessert-cat-toy-plush-treat-collection?variant=51017680978242,https://pawpycup.com/products/cute-dessert-cat-toy-plush-treat-collection,https://cdn.shopify.com/s/files/1/0782/3402/6306/files/styleB_3.png?v=1752990763,"https://cdn.shopify.com/s/files/1/0782/3402/6306/files/styleB_1.png?v=1752990763,https://cdn.shopify.com/s/files/1/0782/3402/6306/files/styleB_4.png?v=1752990763,https://cdn.shopify.com/s/files/1/0782/3402/6306/files/styleB_2.png?v=1752990763",23.97 USD,in stock,new,Pawpycup,Stuffed Toys & Plushies,5001,Style A,
shopify_US_10017259782466_51017681011010,10017259782466,Cute Dessert Cat Toy Plush Treat Collection,"Treat your cat to a playful surprise with this adorable dessert-themed toy collection. Each plush toy is styled like a cupcake, donut, or pastry, featuring soft textures, colorful details, and dangling limbs that invite swatting, pouncing, and cuddling. These eye-catching designs are perfect for cats who love interactive or solo play. Made with pet-safe materials and infused with fun, these toys are as durable as they are charming. Whether your cat is in the mood for a light chase or just needs a new snuggle buddy, this sweet treat set adds a dash of whimsy to their toy box. Great for gifting or spoiling your feline friend.",https://pawpycup.com/products/cute-dessert-cat-toy-plush-treat-collection?variant=51017681011010,https://pawpycup.com/products/cute-dessert-cat-toy-plush-treat-collection,https://cdn.shopify.com/s/files/1/0782/3402/6306/files/styleB_2.png?v=1752990763,"https://cdn.shopify.com/s/files/1/0782/3402/6306/files/styleB_1.png?v=1752990763,https://cdn.shopify.com/s/files/1/0782/3402/6306/files/styleB_4.png?v=1752990763,https://cdn.shopify.com/s/files/1/0782/3402/6306/files/styleB_3.png?v=1752990763",23.97 USD,in stock,new,Pawpycup,Stuffed Toys & Plushies,5001,Style B,
shopify_US_10017259782466_51017681043778,10017259782466,Cute Dessert Cat Toy Plush Treat Collection,"Treat your cat to a playful surprise with this adorable dessert-themed toy collection. Each plush toy is styled like a cupcake, donut, or pastry, featuring soft textures, colorful details, and dangling limbs that invite swatting, pouncing, and cuddling. These eye-catching designs are perfect for cats who love interactive or solo play. Made with pet-safe materials and infused with fun, these toys are as durable as they are charming. Whether your cat is in the mood for a light chase or just needs a new snuggle buddy, this sweet treat set adds a dash of whimsy to their toy box. Great for gifting or spoiling your feline friend.",https://pawpycup.com/products/cute-dessert-cat-toy-plush-treat-collection?variant=51017681043778,https://pawpycup.com/products/cute-dessert-cat-toy-plush-treat-collection,https://cdn.shopify.com/s/files/1/0782/3402/6306/files/styleB_1.png?v=1752990763,"https://cdn.shopify.com/s/files/1/0782/3402/6306/files/styleB_4.png?v=1752990763,https://cdn.shopify.com/s/files/1/0782/3402/6306/files/styleB_2.png?v=1752990763,https://cdn.shopify.com/s/files/1/0782/3402/6306/files/styleB_3.png?v=1752990763",23.97 USD,in stock,new,Pawpycup,Stuffed Toys & Plushies,5001,Style C,
shopify_US_8984109678914_47462787285314,8984109678914,Cute Lion Mane Cat Costume Wig,"Transform your cat into a majestic lion with this Cute Lion Mane Cat Costume wig. It's easy to wear, and your cat will look like a lion in no time. The costume includes adjustable straps for a perfect fit, and will have your cat looking like the king of the jungle in no time. Make your kitty the King of the Jungle with this Lion Mane Cat Costume Wig! Transform your furry feline into a majestic lion, sure to have everyone roarin' with laughter! Crafted with soft faux fur, your cat will be the envy of every pawrent in your neighborhood. Give your pet an adorable makeover and watch them strut their stuff in true lion fashion.",https://pawpycup.com/products/cute-lion-mane-cat-costume-wig?variant=47462787285314,https://pawpycup.com/products/cute-lion-mane-cat-costume-wig,https://cdn.shopify.com/s/files/1/0782/3402/6306/files/CuteCatLionManeWigCostume_5.jpg?v=1701909832,"https://cdn.shopify.com/s/files/1/0782/3402/6306/files/CuteCatLionManeWigCostume_1.jpg?v=1707786572,https://cdn.shopify.com/s/files/1/0782/3402/6306/files/CuteCatLionManeWigCostume_3.jpg?v=1707786572,https://cdn.shopify.com/s/files/1/0782/3402/6306/files/CuteCatLionManeWigCostume_6.jpg?v=1707786572,https://cdn.shopify.com/s/files/1/0782/3402/6306/files/CuteCatLionManeWigCostume_2.jpg?v=1707786572,https://cdn.shopify.com/s/files/1/0782/3402/6306/files/CuteCatLionManeWigCostume_4.jpg?v=1707786572,https://cdn.shopify.com/s/files/1/0782/3402/6306/files/S317961aee90c42288dd5b3cb0fc2d7e2D.jpg?v=1707786572",11.95 USD,in stock,new,Pawpycup,Cat Apparel,5082,,S
shopify_US_8984109678914_47462787318082,8984109678914,Cute Lion Mane Cat Costume Wig,"Transform your cat into a majestic lion with this Cute Lion Mane Cat Costume wig. It's easy to wear, and your cat will look like a lion in no time. The costume includes adjustable straps for a perfect fit, and will have your cat looking like the king of the jungle in no time. Make your kitty the King of the Jungle with this Lion Mane Cat Costume Wig! Transform your furry feline into a majestic lion, sure to have everyone roarin' with laughter! Crafted with soft faux fur, your cat will be the envy of every pawrent in your neighborhood. Give your pet an adorable makeover and watch them strut their stuff in true lion fashion.",https://pawpycup.com/products/cute-lion-mane-cat-costume-wig?variant=47462787318082,https://pawpycup.com/products/cute-lion-mane-cat-costume-wig,https://cdn.shopify.com/s/files/1/0782/3402/6306/files/CuteCatLionManeWigCostume_5.jpg?v=1701909832,"https://cdn.shopify.com/s/files/1/0782/3402/6306/files/CuteCatLionManeWigCostume_1.jpg?v=1707786572,https://cdn.shopify.com/s/files/1/0782/3402/6306/files/CuteCatLionManeWigCostume_3.jpg?v=1707786572,https://cdn.shopify.com/s/files/1/0782/3402/6306/files/CuteCatLionManeWigCostume_6.jpg?v=1707786572,https://cdn.shopify.com/s/files/1/0782/3402/6306/files/CuteCatLionManeWigCostume_2.jpg?v=1707786572,https://cdn.shopify.com/s/files/1/0782/3402/6306/files/CuteCatLionManeWigCostume_4.jpg?v=1707786572,https://cdn.shopify.com/s/files/1/0782/3402/6306/files/S317961aee90c42288dd5b3cb0fc2d7e2D.jpg?v=1707786572",11.95 USD,in stock,new,Pawpycup,Cat Apparel,5082,,M
