id,item_group_id,title,description,link,canonical_link,image_link,additional_image_link,price,availability,condition,brand,product_type,google_product_category,color,size
shopify_US_10422563340472_53523467436216,10422563340472,Classic Coconut Oil Handmade Squishy Ball,"Bring a little calm and joy to your day with this adorable handmade squishy ball. Inspired by a classic coconut oil aesthetic, it features a soft-touch texture and charming design that delivers a soothing sensory experience—perfect for helping you relax, unwind, and enjoy simple fidgeting moments. ✨ Features Handmade with love and care Soft and smooth texture Helps relieve stress and tension Portable and easy to carry Cute collectible aesthetic Diameter: 2.36 inches ⚠️ Special Notes Not edible / Do not eat. Not suitable for children under 3 years old.",https://kawaiigoo.com/products/classic-coconut-oil-handmade-squishy-ball?variant=53523467436216,https://kawaiigoo.com/products/classic-coconut-oil-handmade-squishy-ball,https://cdn.shopify.com/s/files/1/0950/0069/0872/files/A_2_04777221-1ac9-4994-9899-48f959c9bda8.png?v=1780033534,"https://cdn.shopify.com/s/files/1/0950/0069/0872/files/A_3_b87594a4-c34d-45ce-bb57-43f21dc48f02.png?v=1780033534,https://cdn.shopify.com/s/files/1/0950/0069/0872/files/A_4_dd2bb2dd-175c-47a0-9bc5-acf68f1a7737.png?v=1780033534,https://cdn.shopify.com/s/files/1/0950/0069/0872/files/A_5_ac3cd6c5-55e8-4da3-a940-3e0a2c96f2d9.png?v=1780033534,https://cdn.shopify.com/s/files/1/0950/0069/0872/files/A_1_07444c95-a0bf-414f-a900-046cc76950f8.png?v=1780033534",14.99 USD,in stock,new,Kawaiigoo,,1259,Pink,
shopify_US_10422563340472_53523467501752,10422563340472,Classic Coconut Oil Handmade Squishy Ball,"Bring a little calm and joy to your day with this adorable handmade squishy ball. Inspired by a classic coconut oil aesthetic, it features a soft-touch texture and charming design that delivers a soothing sensory experience—perfect for helping you relax, unwind, and enjoy simple fidgeting moments. ✨ Features Handmade with love and care Soft and smooth texture Helps relieve stress and tension Portable and easy to carry Cute collectible aesthetic Diameter: 2.36 inches ⚠️ Special Notes Not edible / Do not eat. Not suitable for children under 3 years old.",https://kawaiigoo.com/products/classic-coconut-oil-handmade-squishy-ball?variant=53523467501752,https://kawaiigoo.com/products/classic-coconut-oil-handmade-squishy-ball,https://cdn.shopify.com/s/files/1/0950/0069/0872/files/A_1_07444c95-a0bf-414f-a900-046cc76950f8.png?v=1780033534,"https://cdn.shopify.com/s/files/1/0950/0069/0872/files/A_3_b87594a4-c34d-45ce-bb57-43f21dc48f02.png?v=1780033534,https://cdn.shopify.com/s/files/1/0950/0069/0872/files/A_4_dd2bb2dd-175c-47a0-9bc5-acf68f1a7737.png?v=1780033534,https://cdn.shopify.com/s/files/1/0950/0069/0872/files/A_5_ac3cd6c5-55e8-4da3-a940-3e0a2c96f2d9.png?v=1780033534,https://cdn.shopify.com/s/files/1/0950/0069/0872/files/A_2_04777221-1ac9-4994-9899-48f959c9bda8.png?v=1780033534",14.99 USD,in stock,new,Kawaiigoo,,1259,Blue,
shopify_US_10411212996792_53491636404408,10411212996792,Color Changing Mango Squishy Toy,"This mango squishy toy changes color when squeezed or pressed, creating a fun and interactive sensory experience. Its cute fruit-inspired design makes it both playful and eye-catching. Perfect for stress relief, fidgeting, or simple sensory play, this soft and durable squishy is easy to carry anywhere. Great for quick relaxation anytime you need a calming moment.",https://kawaiigoo.com/products/color-changing-mango-squishy-toy,https://kawaiigoo.com/products/color-changing-mango-squishy-toy,https://cdn.shopify.com/s/files/1/0950/0069/0872/files/a_2_798dc27b-c01e-4262-b934-3f2bdc5afdcc.png?v=1779347623,"https://cdn.shopify.com/s/files/1/0950/0069/0872/files/a_1_5978a01c-44a6-4ec5-9ec6-d63f36242e6b.png?v=1779347623,https://cdn.shopify.com/s/files/1/0950/0069/0872/files/squishy_9fb76927-eee1-441b-9184-0f4632012cf5.png?v=1779347793",10.99 USD,in stock,new,Kawaiigoo,,1259,,
shopify_US_10565843648696_54051025289400,10565843648696,Cream Bun Taba Squishy Toy,"Meet the Cream Bun Taba Squishy — a soft, bakery-fresh treat you can squeeze again and again. With its golden-glazed top and pillowy body, this playful bun-shaped squishy brings a warm, comforting vibe to your collection and instantly melts stress away. Made from a slow-rising, cloud-soft material that stretches and bounces back with every squeeze, this squishy delivers a satisfying tactile experience perfect for fidgeting, decorating your desk, or gifting to any squishy lover. Durable and huggable, it's a delightful little companion for kids and adults alike.",https://kawaiigoo.com/products/cream-bun-taba-squishy-toy,https://kawaiigoo.com/products/cream-bun-taba-squishy-toy,https://cdn.shopify.com/s/files/1/0950/0069/0872/files/sq_01.jpg?v=1788746754,"https://cdn.shopify.com/s/files/1/0950/0069/0872/files/sq_02.jpg?v=1788746757,https://cdn.shopify.com/s/files/1/0950/0069/0872/files/sq_03.jpg?v=1788746760,https://cdn.shopify.com/s/files/1/0950/0069/0872/files/sq_04.jpg?v=1788746764,https://cdn.shopify.com/s/files/1/0950/0069/0872/files/sq_05.jpg?v=1788746767,https://cdn.shopify.com/s/files/1/0950/0069/0872/files/sq_06.jpg?v=1788746770,https://cdn.shopify.com/s/files/1/0950/0069/0872/files/sq_07.jpg?v=1788746774,https://cdn.shopify.com/s/files/1/0950/0069/0872/files/sq_08.jpg?v=1788746777,https://cdn.shopify.com/s/files/1/0950/0069/0872/files/sq_09.jpg?v=1788746780",18.99 USD,in stock,new,Kawaiigoo,Squishy Toy,1259,,
shopify_US_10531150758072_53925698666680,10531150758072,Crispy Peach Squishy Stress Ball Toy Handmade Sensory Fidget Toy,"Crispy Peach Squishy Stress Ball – Handmade Sensory Fidget Toy Add a little fruity fun to your day with this Crispy Peach Squishy Stress Ball ! 🍑 Designed with a unique handmade look and a satisfying crispy texture, this squishy toy is perfect for squeezing, stretching, and relieving everyday stress. Features Cute Peach Design: Adorable peach-inspired shape with a fun, playful appearance. Satisfying Squishy Texture: Soft and slow-rising for an enjoyable squeezing experience. Crispy Butter Block Base: Features a distinctive textured base that adds extra sensory feedback. Stress Relief: Great for relaxing, fidgeting, and keeping your hands occupied. Handmade Feel: Each piece has its own unique character and appearance. Perfect for All Ages: A fun addition to desks, bedrooms, collections, or sensory toy displays. Product Details Product Type: Squishy Stress Ball / Sensory Fidget Toy Design: Crispy Peach Material: Soft Squishy Material Use: Stress Relief, Fidgeting, Sensory Play, Collecting Squeeze it, squish it, and enjoy the satisfying peachy experience! 🍑✨",https://kawaiigoo.com/products/crispy-peach-squishy-stress-ball-toy-handmade-sensory-fidget-toy,https://kawaiigoo.com/products/crispy-peach-squishy-stress-ball-toy-handmade-sensory-fidget-toy,https://cdn.shopify.com/s/files/1/0950/0069/0872/files/2_9127f4f5-0282-4d67-bc5c-ec048800dbac.png?v=1786844633,"https://cdn.shopify.com/s/files/1/0950/0069/0872/files/3_abccb8ed-8822-483f-afd3-df655e0f41a7.png?v=1786844633,https://cdn.shopify.com/s/files/1/0950/0069/0872/files/1_7fd7d496-37ba-4e9f-8e0c-048be879ee8f.png?v=1786844633",14.99 USD,in stock,new,Kawaiigoo,Sensory Toys,1259,,
shopify_US_10422612230328_53523823296696,10422612230328,Crispy Pineapple Bun Handmade Squishy Ball,"Experience a soothing squeeze with this handcrafted squishy ball designed for relaxation and focus. Inspired by a crispy pineapple bun, it features a soft-touch finish and minimalist aesthetic—perfect for daily stress relief and calming fidget moments. ✨ Features Premium handmade design Soft and smooth feel Supports relaxation Lightweight and portable Aesthetic collectible item ⚠️ Special Notes Texture may naturally change with use. Handmade variations are normal. Do not puncture or overstretch. Not edible / Do not eat. Not suitable for children under 3 years old.",https://kawaiigoo.com/products/crispy-pineapple-bun-handmade-squishy-ball,https://kawaiigoo.com/products/crispy-pineapple-bun-handmade-squishy-ball,https://cdn.shopify.com/s/files/1/0950/0069/0872/files/a_2_2d775fdc-4fc5-4c9d-b6f4-873f3ee40f1a.png?v=1780043522,https://cdn.shopify.com/s/files/1/0950/0069/0872/files/a_1_c5227adf-22ca-4a8e-8390-642dee8f17af.png?v=1780043522,12.99 USD,in stock,new,Kawaiigoo,,1259,,
shopify_US_10411295637688_53491839566008,10411295637688,Crunchy Slush Fruit Handmade Squishy Ball,"Experience a refreshing twist with the fruit squishy ball. Designed with an icy fruit-inspired look, this squishy delivers a unique crispy “slush” sound and a satisfying crunchy texture with every squeeze. Its glossy, juicy finish makes it a fun and eye-catching sensory toy for any collection. Perfect for stress relief, fidget play, and ASMR lovers, this squishy offers a playful hands-on experience that feels cool, crunchy, and addictive. Compact and easy to hold, it’s great for desk play, relaxation, or simply enjoying satisfying sensory moments anytime.",https://kawaiigoo.com/products/crunchy-slush-fruit-handmade-squishy-ball,https://kawaiigoo.com/products/crunchy-slush-fruit-handmade-squishy-ball,https://cdn.shopify.com/s/files/1/0950/0069/0872/files/A_1_861d839c-fcc1-483d-8562-0db659a84264.png?v=1779354978,"https://cdn.shopify.com/s/files/1/0950/0069/0872/files/A_2_fd68e8b3-83b9-4ab9-99ad-ff4e6a719959.png?v=1779354977,https://cdn.shopify.com/s/files/1/0950/0069/0872/files/A_3_2731b6c8-f856-4d63-a955-eb1ac17b5d5b.png?v=1779354978",16.99 USD,in stock,new,Kawaiigoo,,1259,,
shopify_US_10411288297656_53491818954936,10411288297656,Crystal Fruit Handmade Squishy Ball,"Add a sweet and sparkly touch to your collection with the Crystal Fruit Handmade Squishy Ball. Its crystal-clear appearance and crunchy handmade texture create a fun and satisfying sensory experience with every squeeze. This handmade squishy ball can be freely shaped and molded by hand, and it does not return to its original form after being pressed. Inspired by fruity candy colors and kawaii style, this squishy ball is perfect for stress relief, fidget play, and ASMR moments. Soft, stretchy, and enjoyable to shape, it offers a relaxing hands-on experience with endless creative play.",https://kawaiigoo.com/products/crystal-fruit-handmade-squishy-ball,https://kawaiigoo.com/products/crystal-fruit-handmade-squishy-ball,https://cdn.shopify.com/s/files/1/0950/0069/0872/files/c_1.png?v=1779353482,https://cdn.shopify.com/s/files/1/0950/0069/0872/files/c_2.png?v=1779353482,15.99 USD,in stock,new,Kawaiigoo,,1259,,
shopify_US_10411294949560_53491836485816,10411294949560,Crystal Honey Fruit Handmade Squishy Ball,"Bring a warm golden glow to your collection with the fruit squishy ball. Featuring a soft honey-amber tone inspired by fresh fruit and natural honey, this handmade sensory toy offers a unique crunchy texture and a satisfying squeeze experience. It is fully moldable and can be shaped freely by hand, without bouncing back to its original form. Perfect for kawaii lovers and sensory toy fans, this squishy is ideal for stress relief, fidget play, and ASMR relaxation. Its soft, pliable texture makes it fun to press, stretch, and sculpt, offering endless creative hands-on enjoyment for your desk, home, or collection.",https://kawaiigoo.com/products/crystal-honey-fruit-handmade-squishy-ball,https://kawaiigoo.com/products/crystal-honey-fruit-handmade-squishy-ball,https://cdn.shopify.com/s/files/1/0950/0069/0872/files/squishy_e74978c7-a6a3-417a-846c-ad02576b52a0.png?v=1779354631,,16.99 USD,in stock,new,Kawaiigoo,,1259,,
shopify_US_10409935962296_53486519910584,10409935962296,Cute Blue Cat Taba Squishy Toys,"Enhance your collection with these adorable Cute Blue Cat Taba Squishy Toys. Made from high-quality materials, these toys offer a soft and squishy texture for endless fun. Perfect for stress relief, sensory play, and display. A must-have for any cat lover or collector. Introducing the Cute Blue Cat Taba Squishy Toys - perfect for relieving stress and promoting relaxation. Made with high-quality materials, these squishy toys are durable and long-lasting. With its adorable design, this toy is great for both children and adults alike. Experience the satisfying feeling of squishing a soft and cute cat toy.",https://kawaiigoo.com/products/cute-blue-cat-taba-squishy-toys,https://kawaiigoo.com/products/cute-blue-cat-taba-squishy-toys,https://cdn.shopify.com/s/files/1/0950/0069/0872/files/a1cf9d94-22_78f1b1fd-d15a-4d3c-b4ea-085f5a19fe53.webp?v=1779260628,https://cdn.shopify.com/s/files/1/0950/0069/0872/files/c72ff536-23_2acad020-dbde-4d69-849c-2a022b2eb2cb.webp?v=1779260628,14.99 USD,in stock,new,Kawaiigoo,,1259,,
shopify_US_10414302036152_53499662008504,10414302036152,Cute Crystal Squishy Ball Stress Relief Toy,"Bring a calming and playful touch to your collection with this crystal squishy ball. Designed with a soft, translucent look and smooth texture, it offers a satisfying squeeze that is perfect for stress relief, fidgeting, or simply relaxing your hands throughout the day. Each squishy ball is carefully crafted with attention to detail, giving it a unique handmade feel and gentle tactile experience. Compact and easy to carry, it fits perfectly in your bag or on your desk. Whether used for focus, relaxation, or as a cute gift, this decompression toy brings comfort and a soothing sensory experience anytime you need it.",https://kawaiigoo.com/products/cute-crystal-squishy-ball-stress-relief-toy?variant=53499662008504,https://kawaiigoo.com/products/cute-crystal-squishy-ball-stress-relief-toy,https://cdn.shopify.com/s/files/1/0950/0069/0872/files/a_5_881c42e0-dea9-43f2-b43c-938f458ef367.png?v=1779529638,"https://cdn.shopify.com/s/files/1/0950/0069/0872/files/a_1_edf509a8-16c4-4afd-ad57-421b299efa94.png?v=1779529638,https://cdn.shopify.com/s/files/1/0950/0069/0872/files/a_2_726e4acf-a81d-4d97-b9f4-ffb8c3b259b2.png?v=1779529638,https://cdn.shopify.com/s/files/1/0950/0069/0872/files/a_6_94493a65-5ae4-43ce-b900-ad11df81d42d.png?v=1779529638,https://cdn.shopify.com/s/files/1/0950/0069/0872/files/a_4_8b47585d-54f6-465c-a103-50e8e3b161cb.png?v=1779529638,https://cdn.shopify.com/s/files/1/0950/0069/0872/files/a_3_af71f734-0a60-4330-88dd-33db49f8c003.png?v=1779529638",13.99 USD,in stock,new,Kawaiigoo,,1259,Blue,
