id,item_group_id,title,description,link,canonical_link,image_link,additional_image_link,price,availability,condition,brand,product_type,google_product_category,color,size 
shopify_US_7613692346427_43561900671035,7613692346427,Metal Jig Fishing Lures Set Sinking Hard Fishing Bait Set,"Stop letting trophy fish stay just out of reach. Engineered for extreme distance and realistic fluid action, this holographic metal jigging spoon set is your ticket to covering more water and triggering aggressive reaction strikes. Whether you are casting from the shore, jigging over deep structures, or working the flats, these versatile micro jigs mimic panicked baitfish to perfection. Featuring an aerodynamic, stream-lined profile, this sinking hard fishing bait set cuts through heavy winds, letting you achieve maximum distance on every single launch. Why Serious Anglers Keep This Jig Kit in Their Tackle Box: Extreme Long-Casting Performance: Designed with a rear-weighted, aerodynamic profile that maximizes momentum for unmatched distance, making it the ultimate setup for bank and shore fishermen. Dual-Hook Rigging Configuration: Equipped with a high-strength, rust-resistant feathered assist hook at the head to mimic natural gills, paired with an ultra-sharp rear treble hook to guarantee solid hookups. Holographic Flash Finish: Every jig features a multi-angle laser coating that reflects light dynamically underwater, accurately simulating the shimmering scales of fleeing minnows. Irresistible Sinking Action: Drops with a erratic, high-frequency flutter on the fall, remaining in the strike zone longer to entice finicky bass, trout, walleye, and perch. Specifications: Bait Type: Sinking Metal Jig / Jigging Spoon / Micro Spoon Weight Variations: Available in 7g (45mm), 10g (48mm), 15g (55mm), 20g (60mm), and 25g (65mm) Hook Setup: 1 x Feathered Assist Single Hook (Front) + 1 x High-Carbon Steel Treble Hook (Rear) Target Species: Bass (Largemouth &amp; Smallmouth), Trout, Perch, Crappie, Pike, Walleye, Stripers, and more. Environment: Formulated for freshwater streams and lakes, as well as light saltwater coastal fishing.",https://splashtackle.com/products/metal-jig-fishing-lures-set-sinking-hard-fishing-bait-set?variant=43561900671035,https://splashtackle.com/products/metal-jig-fishing-lures-set-sinking-hard-fishing-bait-set,https://cdn.shopify.com/s/files/1/0678/4293/2795/files/6.png?v=1780363338,"https://cdn.shopify.com/s/files/1/0678/4293/2795/files/1.png?v=1780363338,https://cdn.shopify.com/s/files/1/0678/4293/2795/files/2_a75cc9b0-a015-4be4-8904-7e8a931d90dc.png?v=1780363338,https://cdn.shopify.com/s/files/1/0678/4293/2795/files/3.png?v=1780363338,https://cdn.shopify.com/s/files/1/0678/4293/2795/files/8.png?v=1780363338,https://cdn.shopify.com/s/files/1/0678/4293/2795/files/7.png?v=1780363338,https://cdn.shopify.com/s/files/1/0678/4293/2795/files/5.png?v=1780363338,https://cdn.shopify.com/s/files/1/0678/4293/2795/files/4_d70c6600-a3a9-4d58-9d83-9401e70f1a7c.png?v=1780363338",12.99 USD,in stock,new,Spalsh Tackle,Fishing Baits & Lures,3603,,15g
shopify_US_7613692346427_43561900703803,7613692346427,Metal Jig Fishing Lures Set Sinking Hard Fishing Bait Set,"Stop letting trophy fish stay just out of reach. Engineered for extreme distance and realistic fluid action, this holographic metal jigging spoon set is your ticket to covering more water and triggering aggressive reaction strikes. Whether you are casting from the shore, jigging over deep structures, or working the flats, these versatile micro jigs mimic panicked baitfish to perfection. Featuring an aerodynamic, stream-lined profile, this sinking hard fishing bait set cuts through heavy winds, letting you achieve maximum distance on every single launch. Why Serious Anglers Keep This Jig Kit in Their Tackle Box: Extreme Long-Casting Performance: Designed with a rear-weighted, aerodynamic profile that maximizes momentum for unmatched distance, making it the ultimate setup for bank and shore fishermen. Dual-Hook Rigging Configuration: Equipped with a high-strength, rust-resistant feathered assist hook at the head to mimic natural gills, paired with an ultra-sharp rear treble hook to guarantee solid hookups. Holographic Flash Finish: Every jig features a multi-angle laser coating that reflects light dynamically underwater, accurately simulating the shimmering scales of fleeing minnows. Irresistible Sinking Action: Drops with a erratic, high-frequency flutter on the fall, remaining in the strike zone longer to entice finicky bass, trout, walleye, and perch. Specifications: Bait Type: Sinking Metal Jig / Jigging Spoon / Micro Spoon Weight Variations: Available in 7g (45mm), 10g (48mm), 15g (55mm), 20g (60mm), and 25g (65mm) Hook Setup: 1 x Feathered Assist Single Hook (Front) + 1 x High-Carbon Steel Treble Hook (Rear) Target Species: Bass (Largemouth &amp; Smallmouth), Trout, Perch, Crappie, Pike, Walleye, Stripers, and more. Environment: Formulated for freshwater streams and lakes, as well as light saltwater coastal fishing.",https://splashtackle.com/products/metal-jig-fishing-lures-set-sinking-hard-fishing-bait-set?variant=43561900703803,https://splashtackle.com/products/metal-jig-fishing-lures-set-sinking-hard-fishing-bait-set,https://cdn.shopify.com/s/files/1/0678/4293/2795/files/5.png?v=1780363338,"https://cdn.shopify.com/s/files/1/0678/4293/2795/files/1.png?v=1780363338,https://cdn.shopify.com/s/files/1/0678/4293/2795/files/2_a75cc9b0-a015-4be4-8904-7e8a931d90dc.png?v=1780363338,https://cdn.shopify.com/s/files/1/0678/4293/2795/files/3.png?v=1780363338,https://cdn.shopify.com/s/files/1/0678/4293/2795/files/8.png?v=1780363338,https://cdn.shopify.com/s/files/1/0678/4293/2795/files/7.png?v=1780363338,https://cdn.shopify.com/s/files/1/0678/4293/2795/files/6.png?v=1780363338,https://cdn.shopify.com/s/files/1/0678/4293/2795/files/4_d70c6600-a3a9-4d58-9d83-9401e70f1a7c.png?v=1780363338",12.99 USD,in stock,new,Spalsh Tackle,Fishing Baits & Lures,3603,,20g
shopify_US_7613692346427_43561900736571,7613692346427,Metal Jig Fishing Lures Set Sinking Hard Fishing Bait Set,"Stop letting trophy fish stay just out of reach. Engineered for extreme distance and realistic fluid action, this holographic metal jigging spoon set is your ticket to covering more water and triggering aggressive reaction strikes. Whether you are casting from the shore, jigging over deep structures, or working the flats, these versatile micro jigs mimic panicked baitfish to perfection. Featuring an aerodynamic, stream-lined profile, this sinking hard fishing bait set cuts through heavy winds, letting you achieve maximum distance on every single launch. Why Serious Anglers Keep This Jig Kit in Their Tackle Box: Extreme Long-Casting Performance: Designed with a rear-weighted, aerodynamic profile that maximizes momentum for unmatched distance, making it the ultimate setup for bank and shore fishermen. Dual-Hook Rigging Configuration: Equipped with a high-strength, rust-resistant feathered assist hook at the head to mimic natural gills, paired with an ultra-sharp rear treble hook to guarantee solid hookups. Holographic Flash Finish: Every jig features a multi-angle laser coating that reflects light dynamically underwater, accurately simulating the shimmering scales of fleeing minnows. Irresistible Sinking Action: Drops with a erratic, high-frequency flutter on the fall, remaining in the strike zone longer to entice finicky bass, trout, walleye, and perch. Specifications: Bait Type: Sinking Metal Jig / Jigging Spoon / Micro Spoon Weight Variations: Available in 7g (45mm), 10g (48mm), 15g (55mm), 20g (60mm), and 25g (65mm) Hook Setup: 1 x Feathered Assist Single Hook (Front) + 1 x High-Carbon Steel Treble Hook (Rear) Target Species: Bass (Largemouth &amp; Smallmouth), Trout, Perch, Crappie, Pike, Walleye, Stripers, and more. Environment: Formulated for freshwater streams and lakes, as well as light saltwater coastal fishing.",https://splashtackle.com/products/metal-jig-fishing-lures-set-sinking-hard-fishing-bait-set?variant=43561900736571,https://splashtackle.com/products/metal-jig-fishing-lures-set-sinking-hard-fishing-bait-set,https://cdn.shopify.com/s/files/1/0678/4293/2795/files/4_d70c6600-a3a9-4d58-9d83-9401e70f1a7c.png?v=1780363338,"https://cdn.shopify.com/s/files/1/0678/4293/2795/files/1.png?v=1780363338,https://cdn.shopify.com/s/files/1/0678/4293/2795/files/2_a75cc9b0-a015-4be4-8904-7e8a931d90dc.png?v=1780363338,https://cdn.shopify.com/s/files/1/0678/4293/2795/files/3.png?v=1780363338,https://cdn.shopify.com/s/files/1/0678/4293/2795/files/8.png?v=1780363338,https://cdn.shopify.com/s/files/1/0678/4293/2795/files/7.png?v=1780363338,https://cdn.shopify.com/s/files/1/0678/4293/2795/files/6.png?v=1780363338,https://cdn.shopify.com/s/files/1/0678/4293/2795/files/5.png?v=1780363338",12.99 USD,in stock,new,Spalsh Tackle,Fishing Baits & Lures,3603,,25g
shopify_US_7612775792699_43558029131835,7612775792699,Outdoor Stool Portable Camping Folding Stool,"This portable camping stool offers a lightweight and compact design that folds easily for convenient transportation. When folded, it transforms into a shoulder-carrier resembling a crossbody bag, allowing hands-free mobility during your outdoor adventures. Ideal for camping, hiking, or fishing, it provides a sturdy and comfortable seat that enhances your outdoor experience with practical portability. This folding outdoor stool combines practicality and portability, folding compactly for easy storage and transport. Its innovative design allows it to be carried over the shoulder like a crossbody bag, keeping your hands free on the move. Perfect for camping, hiking, or any outdoor activity, it provides reliable seating with minimal effort and maximum convenience.",https://splashtackle.com/products/outdoor-stool-portable-camping-folding-stool?variant=43558029131835,https://splashtackle.com/products/outdoor-stool-portable-camping-folding-stool,https://cdn.shopify.com/s/files/1/0678/4293/2795/files/7_1410f3c5-986b-4b8e-92b7-12b2b09dc3fc.png?v=1780220899,"https://cdn.shopify.com/s/files/1/0678/4293/2795/files/6_c6564772-caa5-4f1c-b8b3-746e0b64acc2.png?v=1780220898,https://cdn.shopify.com/s/files/1/0678/4293/2795/files/5_6d61e4a1-3863-4ba2-8f0e-cb56eb8244da.png?v=1780220898,https://cdn.shopify.com/s/files/1/0678/4293/2795/files/3_ed869d89-6762-4e69-ab6c-2f29799a8786.png?v=1780220899,https://cdn.shopify.com/s/files/1/0678/4293/2795/files/4_4db52d50-e970-4e10-a927-8b89b5a97c84.png?v=1780220898,https://cdn.shopify.com/s/files/1/0678/4293/2795/files/1_9c4a8a30-516a-4662-bac6-7f3e7e408bc7.png?v=1780220898,https://cdn.shopify.com/s/files/1/0678/4293/2795/files/2_c3ef0fa0-cf14-4e00-b952-12af3fa02dc1.png?v=1780220899",19.99 USD,in stock,new,Splash Tackle,Folding Stools,1014,green-1,
shopify_US_7612775792699_43558029164603,7612775792699,Outdoor Stool Portable Camping Folding Stool,"This portable camping stool offers a lightweight and compact design that folds easily for convenient transportation. When folded, it transforms into a shoulder-carrier resembling a crossbody bag, allowing hands-free mobility during your outdoor adventures. Ideal for camping, hiking, or fishing, it provides a sturdy and comfortable seat that enhances your outdoor experience with practical portability. This folding outdoor stool combines practicality and portability, folding compactly for easy storage and transport. Its innovative design allows it to be carried over the shoulder like a crossbody bag, keeping your hands free on the move. Perfect for camping, hiking, or any outdoor activity, it provides reliable seating with minimal effort and maximum convenience.",https://splashtackle.com/products/outdoor-stool-portable-camping-folding-stool?variant=43558029164603,https://splashtackle.com/products/outdoor-stool-portable-camping-folding-stool,https://cdn.shopify.com/s/files/1/0678/4293/2795/files/6_c6564772-caa5-4f1c-b8b3-746e0b64acc2.png?v=1780220898,"https://cdn.shopify.com/s/files/1/0678/4293/2795/files/7_1410f3c5-986b-4b8e-92b7-12b2b09dc3fc.png?v=1780220899,https://cdn.shopify.com/s/files/1/0678/4293/2795/files/5_6d61e4a1-3863-4ba2-8f0e-cb56eb8244da.png?v=1780220898,https://cdn.shopify.com/s/files/1/0678/4293/2795/files/3_ed869d89-6762-4e69-ab6c-2f29799a8786.png?v=1780220899,https://cdn.shopify.com/s/files/1/0678/4293/2795/files/4_4db52d50-e970-4e10-a927-8b89b5a97c84.png?v=1780220898,https://cdn.shopify.com/s/files/1/0678/4293/2795/files/1_9c4a8a30-516a-4662-bac6-7f3e7e408bc7.png?v=1780220898,https://cdn.shopify.com/s/files/1/0678/4293/2795/files/2_c3ef0fa0-cf14-4e00-b952-12af3fa02dc1.png?v=1780220899",19.99 USD,in stock,new,Splash Tackle,Folding Stools,1014,black-4,
shopify_US_7612775792699_43558029197371,7612775792699,Outdoor Stool Portable Camping Folding Stool,"This portable camping stool offers a lightweight and compact design that folds easily for convenient transportation. When folded, it transforms into a shoulder-carrier resembling a crossbody bag, allowing hands-free mobility during your outdoor adventures. Ideal for camping, hiking, or fishing, it provides a sturdy and comfortable seat that enhances your outdoor experience with practical portability. This folding outdoor stool combines practicality and portability, folding compactly for easy storage and transport. Its innovative design allows it to be carried over the shoulder like a crossbody bag, keeping your hands free on the move. Perfect for camping, hiking, or any outdoor activity, it provides reliable seating with minimal effort and maximum convenience.",https://splashtackle.com/products/outdoor-stool-portable-camping-folding-stool?variant=43558029197371,https://splashtackle.com/products/outdoor-stool-portable-camping-folding-stool,https://cdn.shopify.com/s/files/1/0678/4293/2795/files/5_6d61e4a1-3863-4ba2-8f0e-cb56eb8244da.png?v=1780220898,"https://cdn.shopify.com/s/files/1/0678/4293/2795/files/7_1410f3c5-986b-4b8e-92b7-12b2b09dc3fc.png?v=1780220899,https://cdn.shopify.com/s/files/1/0678/4293/2795/files/6_c6564772-caa5-4f1c-b8b3-746e0b64acc2.png?v=1780220898,https://cdn.shopify.com/s/files/1/0678/4293/2795/files/3_ed869d89-6762-4e69-ab6c-2f29799a8786.png?v=1780220899,https://cdn.shopify.com/s/files/1/0678/4293/2795/files/4_4db52d50-e970-4e10-a927-8b89b5a97c84.png?v=1780220898,https://cdn.shopify.com/s/files/1/0678/4293/2795/files/1_9c4a8a30-516a-4662-bac6-7f3e7e408bc7.png?v=1780220898,https://cdn.shopify.com/s/files/1/0678/4293/2795/files/2_c3ef0fa0-cf14-4e00-b952-12af3fa02dc1.png?v=1780220899",19.99 USD,in stock,new,Splash Tackle,Folding Stools,1014,khaki-1,
shopify_US_7612775825467_43558029230139,7612775825467,Plated Multi Segmented Loach Lure Bait,"Engineered for serious anglers, this multi-segmented loach lure features premium plating that enhances visibility and durability in diverse water conditions. The articulated design mimics natural loach movement, triggering predatory strikes from pike, perch, and other game fish. Each segment flexes independently, creating lifelike action that outperforms rigid alternatives. The plated finish resists corrosion and maintains its reflective properties through extended use. Ideal for both freshwater and saltwater applications, this versatile bait delivers consistent performance whether you're casting in rivers, lakes, or coastal waters. This precision-crafted loach lure combines segmented construction with protective plating to deliver superior performance in demanding fishing environments. The multi-jointed body replicates authentic loach behavior, flexing and undulating to attract aggressive strikes from bass, pike, and predatory species. Advanced plating technology provides exceptional corrosion resistance while maximizing light reflection for enhanced visibility at depth. The balanced weight distribution ensures optimal casting distance and natural swimming action across varying current speeds",https://splashtackle.com/products/plated-multi-segmented-loach-lure-bait,https://splashtackle.com/products/plated-multi-segmented-loach-lure-bait,https://cdn.shopify.com/s/files/1/0678/4293/2795/files/2_449f299b-4849-44b7-8b9f-acd1a7462bc5.png?v=1780220900,https://cdn.shopify.com/s/files/1/0678/4293/2795/files/1_c60de799-fe8c-405c-a74f-d180ac58e160.png?v=1780220900,12.99 USD,in stock,new,Splash Tackle,Artificial Fishing Swimbait,3603,,
shopify_US_7612775759931_43558028935227,7612775759931,Portable Pocket Mini Fishing Rod,"Stay prepared for fishing trips with this Portable Pocket Mini Fishing Rod. The collapsible design makes it perfect for carrying on-the-go, while the durable construction ensures long-term use. It's the perfect tool for fishing enthusiasts who want a reliable rod in their pocket. Enjoy the convenience of fishing wherever you go with the Portable Pocket Mini Fishing Rod. Built with an ultra-lightweight design, this rod fits perfectly in any pocket, making it ideal for anglers on the go. Its highly durable construction ensures strength and reliability, allowing you to take on various fishing conditions. Tackle the ultimate fishing experience with the Portable Pocket Mini Fishing Rod. Specifications: Material: Carbon fiber, aluminum alloy Color: Purple/Silver/Black/Blue/Golden/Red Closed Length: 21cm Extended Length: 97cm Mini Baitcasting Reel Material: Aluminum alloy brass Size: 5.5cmx 7cm x 3cm Package Included: 1 X Fishing rod 1 X Fishing Reel",https://splashtackle.com/products/outdoor-stream-portable-pocket-telescopic-mini-fishing-rod-pole-pen-shape-folded-river-lake-fishing-rod-with-reel-wheel?variant=43558028935227,https://splashtackle.com/products/outdoor-stream-portable-pocket-telescopic-mini-fishing-rod-pole-pen-shape-folded-river-lake-fishing-rod-with-reel-wheel,https://cdn.shopify.com/s/files/1/0678/4293/2795/files/Scff8edb590324d4f9ac9f05fd3c958b0O.jpg?v=1780220896,"https://cdn.shopify.com/s/files/1/0678/4293/2795/files/S0f596627d20f49829424480d28c17e45S.jpg?v=1780220897,https://cdn.shopify.com/s/files/1/0678/4293/2795/files/S14c7a8c29ed94d63ae12ba92c5842786K.jpg?v=1780220896,https://cdn.shopify.com/s/files/1/0678/4293/2795/files/Se9a6761c64c84fb2ad695062a8cefb6fG.jpg?v=1780220896,https://cdn.shopify.com/s/files/1/0678/4293/2795/files/Sd5f0b5cab9f74baeba96b90e9abbba87L.jpg?v=1780220896,https://cdn.shopify.com/s/files/1/0678/4293/2795/files/S2047cd906c434e7bb9fd12789e1e2301N.jpg?v=1780220897,https://cdn.shopify.com/s/files/1/0678/4293/2795/files/Sf66c340e7db94745b16f69de1dd343b1x.jpg?v=1780220897,https://cdn.shopify.com/s/files/1/0678/4293/2795/files/Sb65fae7e8dd94151a5d51263c893e7f1n.jpg?v=1780220896,https://cdn.shopify.com/s/files/1/0678/4293/2795/files/Sb7c6ba031e26445687c0a57de053ec1aG.jpg?v=1780220896,https://cdn.shopify.com/s/files/1/0678/4293/2795/files/Saa4f9b8535394fe7aeedb84650b1f2e33.jpg?v=1780220897",16.95 USD,in stock,new,Splash Tackle,Fishing Rods,4927,White,
shopify_US_7612775759931_43558028967995,7612775759931,Portable Pocket Mini Fishing Rod,"Stay prepared for fishing trips with this Portable Pocket Mini Fishing Rod. The collapsible design makes it perfect for carrying on-the-go, while the durable construction ensures long-term use. It's the perfect tool for fishing enthusiasts who want a reliable rod in their pocket. Enjoy the convenience of fishing wherever you go with the Portable Pocket Mini Fishing Rod. Built with an ultra-lightweight design, this rod fits perfectly in any pocket, making it ideal for anglers on the go. Its highly durable construction ensures strength and reliability, allowing you to take on various fishing conditions. Tackle the ultimate fishing experience with the Portable Pocket Mini Fishing Rod. Specifications: Material: Carbon fiber, aluminum alloy Color: Purple/Silver/Black/Blue/Golden/Red Closed Length: 21cm Extended Length: 97cm Mini Baitcasting Reel Material: Aluminum alloy brass Size: 5.5cmx 7cm x 3cm Package Included: 1 X Fishing rod 1 X Fishing Reel",https://splashtackle.com/products/outdoor-stream-portable-pocket-telescopic-mini-fishing-rod-pole-pen-shape-folded-river-lake-fishing-rod-with-reel-wheel?variant=43558028967995,https://splashtackle.com/products/outdoor-stream-portable-pocket-telescopic-mini-fishing-rod-pole-pen-shape-folded-river-lake-fishing-rod-with-reel-wheel,https://cdn.shopify.com/s/files/1/0678/4293/2795/files/Saa4f9b8535394fe7aeedb84650b1f2e33.jpg?v=1780220897,"https://cdn.shopify.com/s/files/1/0678/4293/2795/files/S0f596627d20f49829424480d28c17e45S.jpg?v=1780220897,https://cdn.shopify.com/s/files/1/0678/4293/2795/files/S14c7a8c29ed94d63ae12ba92c5842786K.jpg?v=1780220896,https://cdn.shopify.com/s/files/1/0678/4293/2795/files/Se9a6761c64c84fb2ad695062a8cefb6fG.jpg?v=1780220896,https://cdn.shopify.com/s/files/1/0678/4293/2795/files/Sd5f0b5cab9f74baeba96b90e9abbba87L.jpg?v=1780220896,https://cdn.shopify.com/s/files/1/0678/4293/2795/files/S2047cd906c434e7bb9fd12789e1e2301N.jpg?v=1780220897,https://cdn.shopify.com/s/files/1/0678/4293/2795/files/Sf66c340e7db94745b16f69de1dd343b1x.jpg?v=1780220897,https://cdn.shopify.com/s/files/1/0678/4293/2795/files/Scff8edb590324d4f9ac9f05fd3c958b0O.jpg?v=1780220896,https://cdn.shopify.com/s/files/1/0678/4293/2795/files/Sb65fae7e8dd94151a5d51263c893e7f1n.jpg?v=1780220896,https://cdn.shopify.com/s/files/1/0678/4293/2795/files/Sb7c6ba031e26445687c0a57de053ec1aG.jpg?v=1780220896",16.95 USD,in stock,new,Splash Tackle,Fishing Rods,4927,Yellow,
shopify_US_7612775759931_43558029000763,7612775759931,Portable Pocket Mini Fishing Rod,"Stay prepared for fishing trips with this Portable Pocket Mini Fishing Rod. The collapsible design makes it perfect for carrying on-the-go, while the durable construction ensures long-term use. It's the perfect tool for fishing enthusiasts who want a reliable rod in their pocket. Enjoy the convenience of fishing wherever you go with the Portable Pocket Mini Fishing Rod. Built with an ultra-lightweight design, this rod fits perfectly in any pocket, making it ideal for anglers on the go. Its highly durable construction ensures strength and reliability, allowing you to take on various fishing conditions. Tackle the ultimate fishing experience with the Portable Pocket Mini Fishing Rod. Specifications: Material: Carbon fiber, aluminum alloy Color: Purple/Silver/Black/Blue/Golden/Red Closed Length: 21cm Extended Length: 97cm Mini Baitcasting Reel Material: Aluminum alloy brass Size: 5.5cmx 7cm x 3cm Package Included: 1 X Fishing rod 1 X Fishing Reel",https://splashtackle.com/products/outdoor-stream-portable-pocket-telescopic-mini-fishing-rod-pole-pen-shape-folded-river-lake-fishing-rod-with-reel-wheel?variant=43558029000763,https://splashtackle.com/products/outdoor-stream-portable-pocket-telescopic-mini-fishing-rod-pole-pen-shape-folded-river-lake-fishing-rod-with-reel-wheel,https://cdn.shopify.com/s/files/1/0678/4293/2795/files/Sb65fae7e8dd94151a5d51263c893e7f1n.jpg?v=1780220896,"https://cdn.shopify.com/s/files/1/0678/4293/2795/files/S0f596627d20f49829424480d28c17e45S.jpg?v=1780220897,https://cdn.shopify.com/s/files/1/0678/4293/2795/files/S14c7a8c29ed94d63ae12ba92c5842786K.jpg?v=1780220896,https://cdn.shopify.com/s/files/1/0678/4293/2795/files/Se9a6761c64c84fb2ad695062a8cefb6fG.jpg?v=1780220896,https://cdn.shopify.com/s/files/1/0678/4293/2795/files/Sd5f0b5cab9f74baeba96b90e9abbba87L.jpg?v=1780220896,https://cdn.shopify.com/s/files/1/0678/4293/2795/files/S2047cd906c434e7bb9fd12789e1e2301N.jpg?v=1780220897,https://cdn.shopify.com/s/files/1/0678/4293/2795/files/Sf66c340e7db94745b16f69de1dd343b1x.jpg?v=1780220897,https://cdn.shopify.com/s/files/1/0678/4293/2795/files/Scff8edb590324d4f9ac9f05fd3c958b0O.jpg?v=1780220896,https://cdn.shopify.com/s/files/1/0678/4293/2795/files/Sb7c6ba031e26445687c0a57de053ec1aG.jpg?v=1780220896,https://cdn.shopify.com/s/files/1/0678/4293/2795/files/Saa4f9b8535394fe7aeedb84650b1f2e33.jpg?v=1780220897",16.95 USD,in stock,new,Splash Tackle,Fishing Rods,4927,Red,
shopify_US_7612775759931_43558029033531,7612775759931,Portable Pocket Mini Fishing Rod,"Stay prepared for fishing trips with this Portable Pocket Mini Fishing Rod. The collapsible design makes it perfect for carrying on-the-go, while the durable construction ensures long-term use. It's the perfect tool for fishing enthusiasts who want a reliable rod in their pocket. Enjoy the convenience of fishing wherever you go with the Portable Pocket Mini Fishing Rod. Built with an ultra-lightweight design, this rod fits perfectly in any pocket, making it ideal for anglers on the go. Its highly durable construction ensures strength and reliability, allowing you to take on various fishing conditions. Tackle the ultimate fishing experience with the Portable Pocket Mini Fishing Rod. Specifications: Material: Carbon fiber, aluminum alloy Color: Purple/Silver/Black/Blue/Golden/Red Closed Length: 21cm Extended Length: 97cm Mini Baitcasting Reel Material: Aluminum alloy brass Size: 5.5cmx 7cm x 3cm Package Included: 1 X Fishing rod 1 X Fishing Reel",https://splashtackle.com/products/outdoor-stream-portable-pocket-telescopic-mini-fishing-rod-pole-pen-shape-folded-river-lake-fishing-rod-with-reel-wheel?variant=43558029033531,https://splashtackle.com/products/outdoor-stream-portable-pocket-telescopic-mini-fishing-rod-pole-pen-shape-folded-river-lake-fishing-rod-with-reel-wheel,https://cdn.shopify.com/s/files/1/0678/4293/2795/files/Sb7c6ba031e26445687c0a57de053ec1aG.jpg?v=1780220896,"https://cdn.shopify.com/s/files/1/0678/4293/2795/files/S0f596627d20f49829424480d28c17e45S.jpg?v=1780220897,https://cdn.shopify.com/s/files/1/0678/4293/2795/files/S14c7a8c29ed94d63ae12ba92c5842786K.jpg?v=1780220896,https://cdn.shopify.com/s/files/1/0678/4293/2795/files/Se9a6761c64c84fb2ad695062a8cefb6fG.jpg?v=1780220896,https://cdn.shopify.com/s/files/1/0678/4293/2795/files/Sd5f0b5cab9f74baeba96b90e9abbba87L.jpg?v=1780220896,https://cdn.shopify.com/s/files/1/0678/4293/2795/files/S2047cd906c434e7bb9fd12789e1e2301N.jpg?v=1780220897,https://cdn.shopify.com/s/files/1/0678/4293/2795/files/Sf66c340e7db94745b16f69de1dd343b1x.jpg?v=1780220897,https://cdn.shopify.com/s/files/1/0678/4293/2795/files/Scff8edb590324d4f9ac9f05fd3c958b0O.jpg?v=1780220896,https://cdn.shopify.com/s/files/1/0678/4293/2795/files/Sb65fae7e8dd94151a5d51263c893e7f1n.jpg?v=1780220896,https://cdn.shopify.com/s/files/1/0678/4293/2795/files/Saa4f9b8535394fe7aeedb84650b1f2e33.jpg?v=1780220897",16.95 USD,in stock,new,Splash Tackle,Fishing Rods,4927,Purple,
shopify_US_7612775759931_43558029066299,7612775759931,Portable Pocket Mini Fishing Rod,"Stay prepared for fishing trips with this Portable Pocket Mini Fishing Rod. The collapsible design makes it perfect for carrying on-the-go, while the durable construction ensures long-term use. It's the perfect tool for fishing enthusiasts who want a reliable rod in their pocket. Enjoy the convenience of fishing wherever you go with the Portable Pocket Mini Fishing Rod. Built with an ultra-lightweight design, this rod fits perfectly in any pocket, making it ideal for anglers on the go. Its highly durable construction ensures strength and reliability, allowing you to take on various fishing conditions. Tackle the ultimate fishing experience with the Portable Pocket Mini Fishing Rod. Specifications: Material: Carbon fiber, aluminum alloy Color: Purple/Silver/Black/Blue/Golden/Red Closed Length: 21cm Extended Length: 97cm Mini Baitcasting Reel Material: Aluminum alloy brass Size: 5.5cmx 7cm x 3cm Package Included: 1 X Fishing rod 1 X Fishing Reel",https://splashtackle.com/products/outdoor-stream-portable-pocket-telescopic-mini-fishing-rod-pole-pen-shape-folded-river-lake-fishing-rod-with-reel-wheel?variant=43558029066299,https://splashtackle.com/products/outdoor-stream-portable-pocket-telescopic-mini-fishing-rod-pole-pen-shape-folded-river-lake-fishing-rod-with-reel-wheel,https://cdn.shopify.com/s/files/1/0678/4293/2795/files/S2047cd906c434e7bb9fd12789e1e2301N.jpg?v=1780220897,"https://cdn.shopify.com/s/files/1/0678/4293/2795/files/S0f596627d20f49829424480d28c17e45S.jpg?v=1780220897,https://cdn.shopify.com/s/files/1/0678/4293/2795/files/S14c7a8c29ed94d63ae12ba92c5842786K.jpg?v=1780220896,https://cdn.shopify.com/s/files/1/0678/4293/2795/files/Se9a6761c64c84fb2ad695062a8cefb6fG.jpg?v=1780220896,https://cdn.shopify.com/s/files/1/0678/4293/2795/files/Sd5f0b5cab9f74baeba96b90e9abbba87L.jpg?v=1780220896,https://cdn.shopify.com/s/files/1/0678/4293/2795/files/Sf66c340e7db94745b16f69de1dd343b1x.jpg?v=1780220897,https://cdn.shopify.com/s/files/1/0678/4293/2795/files/Scff8edb590324d4f9ac9f05fd3c958b0O.jpg?v=1780220896,https://cdn.shopify.com/s/files/1/0678/4293/2795/files/Sb65fae7e8dd94151a5d51263c893e7f1n.jpg?v=1780220896,https://cdn.shopify.com/s/files/1/0678/4293/2795/files/Sb7c6ba031e26445687c0a57de053ec1aG.jpg?v=1780220896,https://cdn.shopify.com/s/files/1/0678/4293/2795/files/Saa4f9b8535394fe7aeedb84650b1f2e33.jpg?v=1780220897",16.95 USD,in stock,new,Splash Tackle,Fishing Rods,4927,Blue,
