id,item_group_id,title,description,link,canonical_link,image_link,additional_image_link,price,availability,condition,brand,product_type,google_product_category,color,size 
shopify_US_9794905932061_49818346225949,9794905932061,Casual Shoulder Bag Textured Fashion Messenger Bag,"Introducing our Casual Shoulder Bag Textured Fashion Messenger Bag. This versatile bag features a stylish textured design and a comfortable shoulder strap. Perfect for everyday use, it adds a touch of fashion to any outfit. Trust only the best in quality and style with our messenger bag. Introducing our Casual Shoulder Bag, a stylish yet functional addition to your accessory collection. Made with a textured design, this Fashion Messenger Bag adds a touch of sophistication to any outfit. Perfect for everyday use, it effortlessly combines fashion and practicality. Upgrade your wardrobe with this must-have bag.",https://ilymix.com/products/casual-shoulder-bag-textured-fashion-messenger-bag?variant=49818346225949,https://ilymix.com/products/casual-shoulder-bag-textured-fashion-messenger-bag,https://cdn.shopify.com/s/files/1/0817/9508/8669/files/O1CN01mHc6yF1sgcdgNJiRU__2215578985796-0-cib.jpg?v=1742798275,"https://cdn.shopify.com/s/files/1/0817/9508/8669/files/O1CN01JVEBqq1sgcdeGOsc9__2215578985796-0-cib.jpg?v=1742798275,https://cdn.shopify.com/s/files/1/0817/9508/8669/files/O1CN01fGySba1sgcdh0JF4P__2215578985796-0-cib.jpg?v=1742798275,https://cdn.shopify.com/s/files/1/0817/9508/8669/files/O1CN014zX7h71sgcdglsKj7__2215578985796-0-cib.jpg?v=1742798275,https://cdn.shopify.com/s/files/1/0817/9508/8669/files/O1CN01gjiGyg1sgcdgpPht2__2215578985796-0-cib.jpg?v=1742798275,https://cdn.shopify.com/s/files/1/0817/9508/8669/files/O1CN01Nerrs81sgcdeGnBAU__2215578985796-0-cib.jpg?v=1742798275,https://cdn.shopify.com/s/files/1/0817/9508/8669/files/O1CN01gs4XXh1sgcdheAOue__2215578985796-0-cib.jpg?v=1742798276,https://cdn.shopify.com/s/files/1/0817/9508/8669/files/O1CN01UNY7SP1sgcdfz2I80__2215578985796-0-cib.jpg?v=1742798275,https://cdn.shopify.com/s/files/1/0817/9508/8669/files/O1CN01yuwoCf1sgcdh0IAbs__2215578985796-0-cib.jpg?v=1742798275,https://cdn.shopify.com/s/files/1/0817/9508/8669/files/O1CN01dodZzu1sgcdi7xjvw__2215578985796-0-cib.jpg?v=1742798275,https://cdn.shopify.com/s/files/1/0817/9508/8669/files/O1CN01tvWDg81sgcdi7YEN6__2215578985796-0-cib.jpg?v=1742798276",29.99 USD,in stock,new,Ilymix Accessories ,Shoulder Bags,3032,Khaki,
shopify_US_9983392153885_50417060741405,9983392153885,Ceramic Fondue Cup Melting Pot for Chocolate Cheese,"This ceramic fondue cup melting pot is expertly designed for smooth melting of chocolate and cheese. Its durable construction ensures even heat distribution, preventing burning and promoting consistent melting. Perfect for intimate gatherings, this pot offers precise temperature control for optimal fondue experience. Its compact size and easy-to-clean ceramic surface make it ideal for both professional and home use. This ceramic fondue cup melting pot is crafted to deliver precise and even melting of chocolate and cheese, making it ideal for sophisticated culinary preparations. Its high-quality ceramic material ensures consistent heat retention, minimizing hotspots and preserving the delicate flavors of your ingredients. Designed for expert use, it provides reliable performance and ease of cleaning, suitable for both professional kitchens and refined home entertaining.",https://ilymix.com/products/ceramic-fondue-cup-melting-pot-for-chocolate-cheese?variant=50417060741405,https://ilymix.com/products/ceramic-fondue-cup-melting-pot-for-chocolate-cheese,https://cdn.shopify.com/s/files/1/0817/9508/8669/files/O1CN0128CgsA21q5LGzmdEo__2214332747035-0-cib.jpg?v=1759454816,"https://cdn.shopify.com/s/files/1/0817/9508/8669/files/O1CN017XNras1GkKClgY557__3902120660-0-cib.jpg?v=1759454816,https://cdn.shopify.com/s/files/1/0817/9508/8669/files/O1CN0102b3ZA21q5LIZMs1t__2214332747035-0-cib.jpg?v=1759454816,https://cdn.shopify.com/s/files/1/0817/9508/8669/files/O1CN012unBQ81GkKCqAQKKf__3902120660-0-cib.jpg?v=1759454816,https://cdn.shopify.com/s/files/1/0817/9508/8669/files/O1CN01nFWmvB21q5LDwwplQ__2214332747035-0-cib.jpg?v=1759454816,https://cdn.shopify.com/s/files/1/0817/9508/8669/files/O1CN01HdDtmG21q5LIZNL86__2214332747035-0-cib.jpg?v=1759454816,https://cdn.shopify.com/s/files/1/0817/9508/8669/files/O1CN01HmO0rP21q5LI4QIaH__2214332747035-0-cib.jpg?v=1759454816,https://cdn.shopify.com/s/files/1/0817/9508/8669/files/O1CN01OeK7eE1GkKCZIs3Yx__3902120660-0-cib.jpg?v=1759454816",14.99 USD,in stock,new,Ilymix Accessories ,Fondue Pots & Sets,4720,Red,
shopify_US_9983392153885_50417060774173,9983392153885,Ceramic Fondue Cup Melting Pot for Chocolate Cheese,"This ceramic fondue cup melting pot is expertly designed for smooth melting of chocolate and cheese. Its durable construction ensures even heat distribution, preventing burning and promoting consistent melting. Perfect for intimate gatherings, this pot offers precise temperature control for optimal fondue experience. Its compact size and easy-to-clean ceramic surface make it ideal for both professional and home use. This ceramic fondue cup melting pot is crafted to deliver precise and even melting of chocolate and cheese, making it ideal for sophisticated culinary preparations. Its high-quality ceramic material ensures consistent heat retention, minimizing hotspots and preserving the delicate flavors of your ingredients. Designed for expert use, it provides reliable performance and ease of cleaning, suitable for both professional kitchens and refined home entertaining.",https://ilymix.com/products/ceramic-fondue-cup-melting-pot-for-chocolate-cheese?variant=50417060774173,https://ilymix.com/products/ceramic-fondue-cup-melting-pot-for-chocolate-cheese,https://cdn.shopify.com/s/files/1/0817/9508/8669/files/O1CN017XNras1GkKClgY557__3902120660-0-cib.jpg?v=1759454816,"https://cdn.shopify.com/s/files/1/0817/9508/8669/files/O1CN0128CgsA21q5LGzmdEo__2214332747035-0-cib.jpg?v=1759454816,https://cdn.shopify.com/s/files/1/0817/9508/8669/files/O1CN0102b3ZA21q5LIZMs1t__2214332747035-0-cib.jpg?v=1759454816,https://cdn.shopify.com/s/files/1/0817/9508/8669/files/O1CN012unBQ81GkKCqAQKKf__3902120660-0-cib.jpg?v=1759454816,https://cdn.shopify.com/s/files/1/0817/9508/8669/files/O1CN01nFWmvB21q5LDwwplQ__2214332747035-0-cib.jpg?v=1759454816,https://cdn.shopify.com/s/files/1/0817/9508/8669/files/O1CN01HdDtmG21q5LIZNL86__2214332747035-0-cib.jpg?v=1759454816,https://cdn.shopify.com/s/files/1/0817/9508/8669/files/O1CN01HmO0rP21q5LI4QIaH__2214332747035-0-cib.jpg?v=1759454816,https://cdn.shopify.com/s/files/1/0817/9508/8669/files/O1CN01OeK7eE1GkKCZIs3Yx__3902120660-0-cib.jpg?v=1759454816",14.99 USD,in stock,new,Ilymix Accessories ,Fondue Pots & Sets,4720,Brown,
shopify_US_9983392153885_50417060806941,9983392153885,Ceramic Fondue Cup Melting Pot for Chocolate Cheese,"This ceramic fondue cup melting pot is expertly designed for smooth melting of chocolate and cheese. Its durable construction ensures even heat distribution, preventing burning and promoting consistent melting. Perfect for intimate gatherings, this pot offers precise temperature control for optimal fondue experience. Its compact size and easy-to-clean ceramic surface make it ideal for both professional and home use. This ceramic fondue cup melting pot is crafted to deliver precise and even melting of chocolate and cheese, making it ideal for sophisticated culinary preparations. Its high-quality ceramic material ensures consistent heat retention, minimizing hotspots and preserving the delicate flavors of your ingredients. Designed for expert use, it provides reliable performance and ease of cleaning, suitable for both professional kitchens and refined home entertaining.",https://ilymix.com/products/ceramic-fondue-cup-melting-pot-for-chocolate-cheese?variant=50417060806941,https://ilymix.com/products/ceramic-fondue-cup-melting-pot-for-chocolate-cheese,https://cdn.shopify.com/s/files/1/0817/9508/8669/files/O1CN0102b3ZA21q5LIZMs1t__2214332747035-0-cib.jpg?v=1759454816,"https://cdn.shopify.com/s/files/1/0817/9508/8669/files/O1CN0128CgsA21q5LGzmdEo__2214332747035-0-cib.jpg?v=1759454816,https://cdn.shopify.com/s/files/1/0817/9508/8669/files/O1CN017XNras1GkKClgY557__3902120660-0-cib.jpg?v=1759454816,https://cdn.shopify.com/s/files/1/0817/9508/8669/files/O1CN012unBQ81GkKCqAQKKf__3902120660-0-cib.jpg?v=1759454816,https://cdn.shopify.com/s/files/1/0817/9508/8669/files/O1CN01nFWmvB21q5LDwwplQ__2214332747035-0-cib.jpg?v=1759454816,https://cdn.shopify.com/s/files/1/0817/9508/8669/files/O1CN01HdDtmG21q5LIZNL86__2214332747035-0-cib.jpg?v=1759454816,https://cdn.shopify.com/s/files/1/0817/9508/8669/files/O1CN01HmO0rP21q5LI4QIaH__2214332747035-0-cib.jpg?v=1759454816,https://cdn.shopify.com/s/files/1/0817/9508/8669/files/O1CN01OeK7eE1GkKCZIs3Yx__3902120660-0-cib.jpg?v=1759454816",14.99 USD,in stock,new,Ilymix Accessories ,Fondue Pots & Sets,4720,White,
shopify_US_9995643519261_50483330056477,9995643519261,Ceramic Mini Hair Curler,"Create Gorgeous Waves Anytime, Anywhere With The Most Portable Curler! 、 Looking for a smaller travel-friendly flatiron that will give you bouncy curls? Our Ceramic Mini Hair Curler is your best choice! The Ceramic Mini Hair Curler is made with porcelain ceramic, which distributes far-infrared heat evenly across the strands. Not only is it gentler and more healthy for your hair, but it can handle your hair effortlessly because of its ergonomic barrel . The shape is rounded and sleek, so it’s ideal for curling and it won’t catch or knot while you’re curling. FEATURES: LONG-LASTING EFFECT: 3D floating plate, 30s temperature rising, even heat distribution, quick hair styling, long-lasting effect. SMART CONSTANT TEMPERATURE: Smart 190℃ temperature keeping function can prevent your hair from getting overheated or your scalp from getting hurt. It can help to keep hair smooth and get a beautiful silky finish, keep your hairstyle all day long. MULTI-FUNCTION 2 IN 1 HAIR CURLER: The 2 in 1 hair curler is perfect not only for curly hair but also for straight hair, especially for see-through bangs. Ceramic tourmaline plates enable smooth pulling motion without breaking or damaging hair. MINI SIZE: Mini Hair Curler helping you to create all kinds of style of hairstyle anytime, anywhere, whether traveling or everyday use. EASY TO OPERATE: This 2 in 1 Mini Hair Curler Ceramic Tourmaline Plate can easy to create perfect silky smooth straight hair or curly hair. Lightweight and Ergonomically design that easy to handle and operate. SPECIFICATIONS: Color: Pink, Purple, White Material: Plastic + Electronic Components + Ceramic Working Temperature: Working Temperature: 140-220 Degree Rated Power: 15-25W Rated Frequency: 50Hz Size: 180mmx17mm Plug: US PACKAGE INCLUDES: 1 x Ceramic Mini Hair Curler",https://ilymix.com/products/ceramic-mini-hair-curler?variant=50483330056477,https://ilymix.com/products/ceramic-mini-hair-curler,https://cdn.shopify.com/s/files/1/0817/9508/8669/files/image_5c47b7a3-8fdc-48a4-bc14-eedafc317c44.jpg?v=1760086852,"https://cdn.shopify.com/s/files/1/0817/9508/8669/files/image_2f5240ff-1813-4d3d-8e46-b5d3052e2747.jpg?v=1760086852,https://cdn.shopify.com/s/files/1/0817/9508/8669/files/image_09ac73ec-0810-4ed6-abb6-a49ad9804f5e.jpg?v=1760086852,https://cdn.shopify.com/s/files/1/0817/9508/8669/files/image_8b2da584-64da-4ec2-a018-da808660249e.jpg?v=1760086852,https://cdn.shopify.com/s/files/1/0817/9508/8669/files/image_dd6a71d0-0e6b-451e-9238-8042ceab924d.jpg?v=1760086852,https://cdn.shopify.com/s/files/1/0817/9508/8669/files/image_45833cdc-ea1c-46a9-a645-118015856889.jpg?v=1760086852,https://cdn.shopify.com/s/files/1/0817/9508/8669/files/image_43c8f5aa-6503-4d02-a8d8-e3cdcc425ad2.jpg?v=1760086852,https://cdn.shopify.com/s/files/1/0817/9508/8669/files/image_d9cbd11d-72b4-4709-aa72-76132e72ae4a.jpg?v=1760086852",12.99 USD,in stock,new,Wholesale Send,Hair Curlers,488,Pink,
shopify_US_9995643519261_50483330089245,9995643519261,Ceramic Mini Hair Curler,"Create Gorgeous Waves Anytime, Anywhere With The Most Portable Curler! 、 Looking for a smaller travel-friendly flatiron that will give you bouncy curls? Our Ceramic Mini Hair Curler is your best choice! The Ceramic Mini Hair Curler is made with porcelain ceramic, which distributes far-infrared heat evenly across the strands. Not only is it gentler and more healthy for your hair, but it can handle your hair effortlessly because of its ergonomic barrel . The shape is rounded and sleek, so it’s ideal for curling and it won’t catch or knot while you’re curling. FEATURES: LONG-LASTING EFFECT: 3D floating plate, 30s temperature rising, even heat distribution, quick hair styling, long-lasting effect. SMART CONSTANT TEMPERATURE: Smart 190℃ temperature keeping function can prevent your hair from getting overheated or your scalp from getting hurt. It can help to keep hair smooth and get a beautiful silky finish, keep your hairstyle all day long. MULTI-FUNCTION 2 IN 1 HAIR CURLER: The 2 in 1 hair curler is perfect not only for curly hair but also for straight hair, especially for see-through bangs. Ceramic tourmaline plates enable smooth pulling motion without breaking or damaging hair. MINI SIZE: Mini Hair Curler helping you to create all kinds of style of hairstyle anytime, anywhere, whether traveling or everyday use. EASY TO OPERATE: This 2 in 1 Mini Hair Curler Ceramic Tourmaline Plate can easy to create perfect silky smooth straight hair or curly hair. Lightweight and Ergonomically design that easy to handle and operate. SPECIFICATIONS: Color: Pink, Purple, White Material: Plastic + Electronic Components + Ceramic Working Temperature: Working Temperature: 140-220 Degree Rated Power: 15-25W Rated Frequency: 50Hz Size: 180mmx17mm Plug: US PACKAGE INCLUDES: 1 x Ceramic Mini Hair Curler",https://ilymix.com/products/ceramic-mini-hair-curler?variant=50483330089245,https://ilymix.com/products/ceramic-mini-hair-curler,https://cdn.shopify.com/s/files/1/0817/9508/8669/files/image_43c8f5aa-6503-4d02-a8d8-e3cdcc425ad2.jpg?v=1760086852,"https://cdn.shopify.com/s/files/1/0817/9508/8669/files/image_2f5240ff-1813-4d3d-8e46-b5d3052e2747.jpg?v=1760086852,https://cdn.shopify.com/s/files/1/0817/9508/8669/files/image_09ac73ec-0810-4ed6-abb6-a49ad9804f5e.jpg?v=1760086852,https://cdn.shopify.com/s/files/1/0817/9508/8669/files/image_8b2da584-64da-4ec2-a018-da808660249e.jpg?v=1760086852,https://cdn.shopify.com/s/files/1/0817/9508/8669/files/image_dd6a71d0-0e6b-451e-9238-8042ceab924d.jpg?v=1760086852,https://cdn.shopify.com/s/files/1/0817/9508/8669/files/image_45833cdc-ea1c-46a9-a645-118015856889.jpg?v=1760086852,https://cdn.shopify.com/s/files/1/0817/9508/8669/files/image_d9cbd11d-72b4-4709-aa72-76132e72ae4a.jpg?v=1760086852,https://cdn.shopify.com/s/files/1/0817/9508/8669/files/image_5c47b7a3-8fdc-48a4-bc14-eedafc317c44.jpg?v=1760086852",12.99 USD,in stock,new,Wholesale Send,Hair Curlers,488,Sky Blue,
shopify_US_9995643519261_50483330122013,9995643519261,Ceramic Mini Hair Curler,"Create Gorgeous Waves Anytime, Anywhere With The Most Portable Curler! 、 Looking for a smaller travel-friendly flatiron that will give you bouncy curls? Our Ceramic Mini Hair Curler is your best choice! The Ceramic Mini Hair Curler is made with porcelain ceramic, which distributes far-infrared heat evenly across the strands. Not only is it gentler and more healthy for your hair, but it can handle your hair effortlessly because of its ergonomic barrel . The shape is rounded and sleek, so it’s ideal for curling and it won’t catch or knot while you’re curling. FEATURES: LONG-LASTING EFFECT: 3D floating plate, 30s temperature rising, even heat distribution, quick hair styling, long-lasting effect. SMART CONSTANT TEMPERATURE: Smart 190℃ temperature keeping function can prevent your hair from getting overheated or your scalp from getting hurt. It can help to keep hair smooth and get a beautiful silky finish, keep your hairstyle all day long. MULTI-FUNCTION 2 IN 1 HAIR CURLER: The 2 in 1 hair curler is perfect not only for curly hair but also for straight hair, especially for see-through bangs. Ceramic tourmaline plates enable smooth pulling motion without breaking or damaging hair. MINI SIZE: Mini Hair Curler helping you to create all kinds of style of hairstyle anytime, anywhere, whether traveling or everyday use. EASY TO OPERATE: This 2 in 1 Mini Hair Curler Ceramic Tourmaline Plate can easy to create perfect silky smooth straight hair or curly hair. Lightweight and Ergonomically design that easy to handle and operate. SPECIFICATIONS: Color: Pink, Purple, White Material: Plastic + Electronic Components + Ceramic Working Temperature: Working Temperature: 140-220 Degree Rated Power: 15-25W Rated Frequency: 50Hz Size: 180mmx17mm Plug: US PACKAGE INCLUDES: 1 x Ceramic Mini Hair Curler",https://ilymix.com/products/ceramic-mini-hair-curler?variant=50483330122013,https://ilymix.com/products/ceramic-mini-hair-curler,https://cdn.shopify.com/s/files/1/0817/9508/8669/files/image_d9cbd11d-72b4-4709-aa72-76132e72ae4a.jpg?v=1760086852,"https://cdn.shopify.com/s/files/1/0817/9508/8669/files/image_2f5240ff-1813-4d3d-8e46-b5d3052e2747.jpg?v=1760086852,https://cdn.shopify.com/s/files/1/0817/9508/8669/files/image_09ac73ec-0810-4ed6-abb6-a49ad9804f5e.jpg?v=1760086852,https://cdn.shopify.com/s/files/1/0817/9508/8669/files/image_8b2da584-64da-4ec2-a018-da808660249e.jpg?v=1760086852,https://cdn.shopify.com/s/files/1/0817/9508/8669/files/image_dd6a71d0-0e6b-451e-9238-8042ceab924d.jpg?v=1760086852,https://cdn.shopify.com/s/files/1/0817/9508/8669/files/image_45833cdc-ea1c-46a9-a645-118015856889.jpg?v=1760086852,https://cdn.shopify.com/s/files/1/0817/9508/8669/files/image_43c8f5aa-6503-4d02-a8d8-e3cdcc425ad2.jpg?v=1760086852,https://cdn.shopify.com/s/files/1/0817/9508/8669/files/image_5c47b7a3-8fdc-48a4-bc14-eedafc317c44.jpg?v=1760086852",12.99 USD,in stock,new,Wholesale Send,Hair Curlers,488,Purple,
shopify_US_9647107342621_49401838272797,9647107342621,Checkered Round Crossbody Bucket Bag for Women Canvas Handbag with Top Handle,"Make a bold statement with this Checkered Crossbody Bucket Bag , a unique and stylish addition to your accessory collection. Featuring a trendy checkerboard pattern, this bag combines modern aesthetics with practical functionality. Its compact round shape and structured design make it perfect for everyday use or special occasions. Key Features: Material: Durable canvas with high-quality PU leather accents. Design: Eye-catching checkerboard pattern for a chic, contemporary look. Carrying Options: Equipped with a sturdy top handle and an adjustable, removable shoulder strap for crossbody or handbag use. Size: Compact yet spacious enough to hold your phone, wallet, keys, and other small essentials. Closure: Secure zipper closure to keep your belongings safe. This bag is perfect for women who love to stand out with a touch of modern style. Pair it with casual or semi-formal outfits for a trendy and polished look. Upgrade your wardrobe with this must-have checkered bucket bag today!",https://ilymix.com/products/checkered-round-crossbody-bucket-bag-for-women-canvas-handbag-with-top-handle?variant=49401838272797,https://ilymix.com/products/checkered-round-crossbody-bucket-bag-for-women-canvas-handbag-with-top-handle,https://cdn.shopify.com/s/files/1/0817/9508/8669/files/O1CN01IKLgkW29KUeOOwK4P__1086968049.jpg?v=1732424396,"https://cdn.shopify.com/s/files/1/0817/9508/8669/files/O1CN017My7Jv29KUeY8rGkI__1086968049.jpg?v=1732424396,https://cdn.shopify.com/s/files/1/0817/9508/8669/files/O1CN01Kdpw9t29KUeVLjsZV__1086968049.jpg?v=1732424396,https://cdn.shopify.com/s/files/1/0817/9508/8669/files/O1CN01MhSm4p29KUedGBgzs__1086968049.jpg?v=1732424396,https://cdn.shopify.com/s/files/1/0817/9508/8669/files/O1CN01oXb73v29KUef4ISVA__1086968049.jpg?v=1732424396,https://cdn.shopify.com/s/files/1/0817/9508/8669/files/O1CN01pYO13h29KUeUi9RV6__1086968049.jpg?v=1732424396,https://cdn.shopify.com/s/files/1/0817/9508/8669/files/O1CN01SNcgy329KUedGBYg0__1086968049.jpg?v=1732424396,https://cdn.shopify.com/s/files/1/0817/9508/8669/files/O1CN01T4TXgi29KUefkHSqF__1086968049.jpg?v=1732424396,https://cdn.shopify.com/s/files/1/0817/9508/8669/files/O1CN01Yf7Buy2Ex2IIQjtGZ__2217736168810-0-cib.jpg?v=1732424396,https://cdn.shopify.com/s/files/1/0817/9508/8669/files/O1CN011HWpQ629KUeUi8ddK__1086968049.jpg?v=1732424396,https://cdn.shopify.com/s/files/1/0817/9508/8669/files/O1CN013pLC1Y2Ex2I808550__2217736168810-0-cib.jpg?v=1732424396",24.99 USD,in stock,new,Ilymix Accessories ,Bucket Bags,3032,White,
shopify_US_9647107342621_49401838305565,9647107342621,Checkered Round Crossbody Bucket Bag for Women Canvas Handbag with Top Handle,"Make a bold statement with this Checkered Crossbody Bucket Bag , a unique and stylish addition to your accessory collection. Featuring a trendy checkerboard pattern, this bag combines modern aesthetics with practical functionality. Its compact round shape and structured design make it perfect for everyday use or special occasions. Key Features: Material: Durable canvas with high-quality PU leather accents. Design: Eye-catching checkerboard pattern for a chic, contemporary look. Carrying Options: Equipped with a sturdy top handle and an adjustable, removable shoulder strap for crossbody or handbag use. Size: Compact yet spacious enough to hold your phone, wallet, keys, and other small essentials. Closure: Secure zipper closure to keep your belongings safe. This bag is perfect for women who love to stand out with a touch of modern style. Pair it with casual or semi-formal outfits for a trendy and polished look. Upgrade your wardrobe with this must-have checkered bucket bag today!",https://ilymix.com/products/checkered-round-crossbody-bucket-bag-for-women-canvas-handbag-with-top-handle?variant=49401838305565,https://ilymix.com/products/checkered-round-crossbody-bucket-bag-for-women-canvas-handbag-with-top-handle,https://cdn.shopify.com/s/files/1/0817/9508/8669/files/O1CN017My7Jv29KUeY8rGkI__1086968049.jpg?v=1732424396,"https://cdn.shopify.com/s/files/1/0817/9508/8669/files/O1CN01IKLgkW29KUeOOwK4P__1086968049.jpg?v=1732424396,https://cdn.shopify.com/s/files/1/0817/9508/8669/files/O1CN01Kdpw9t29KUeVLjsZV__1086968049.jpg?v=1732424396,https://cdn.shopify.com/s/files/1/0817/9508/8669/files/O1CN01MhSm4p29KUedGBgzs__1086968049.jpg?v=1732424396,https://cdn.shopify.com/s/files/1/0817/9508/8669/files/O1CN01oXb73v29KUef4ISVA__1086968049.jpg?v=1732424396,https://cdn.shopify.com/s/files/1/0817/9508/8669/files/O1CN01pYO13h29KUeUi9RV6__1086968049.jpg?v=1732424396,https://cdn.shopify.com/s/files/1/0817/9508/8669/files/O1CN01SNcgy329KUedGBYg0__1086968049.jpg?v=1732424396,https://cdn.shopify.com/s/files/1/0817/9508/8669/files/O1CN01T4TXgi29KUefkHSqF__1086968049.jpg?v=1732424396,https://cdn.shopify.com/s/files/1/0817/9508/8669/files/O1CN01Yf7Buy2Ex2IIQjtGZ__2217736168810-0-cib.jpg?v=1732424396,https://cdn.shopify.com/s/files/1/0817/9508/8669/files/O1CN011HWpQ629KUeUi8ddK__1086968049.jpg?v=1732424396,https://cdn.shopify.com/s/files/1/0817/9508/8669/files/O1CN013pLC1Y2Ex2I808550__2217736168810-0-cib.jpg?v=1732424396",24.99 USD,in stock,new,Ilymix Accessories ,Bucket Bags,3032,Brown,
shopify_US_8962819817757_47413366948125,8962819817757,Chic Modern Slim Metal Frame Sunglasses,"Chic and sophisticated, these oversized sunglasses are designed with a square silhouette and a slim metal frame. Versatile and feminine, these must-have sunglasses are a great addition to our collection. Made with a metal based frame, metal hinges, and polycarbonate UV400 protective lenses. Measurements: Lens Width: 51mm Nose Bridge: 17mm Lens Height: 41mm Total Width: 142mm",https://ilymix.com/products/chic-modern-slim-metal-frame-sunglasses?variant=47413366948125,https://ilymix.com/products/chic-modern-slim-metal-frame-sunglasses,https://cdn.shopify.com/s/files/1/0817/9508/8669/products/Chic_Modern_Slim_Metal_Frame_Sunglasses_Black_Black_Lens.jpg?v=1704805369,"https://cdn.shopify.com/s/files/1/0817/9508/8669/products/Chic_Modern_Slim_Metal_Frame_Sunglasses_Gold_Blue_Pink_LENS_1.jpg?v=1704805369,https://cdn.shopify.com/s/files/1/0817/9508/8669/products/Chic_Modern_Slim_Metal_Frame_Sunglasses_Gold_Blue_Pink_LENS.jpg?v=1704805369,https://cdn.shopify.com/s/files/1/0817/9508/8669/products/Chic_Modern_Slim_Metal_Frame_Sunglasses_Black_Black_Lens_1.jpg?v=1704805369,https://cdn.shopify.com/s/files/1/0817/9508/8669/products/Chic_Modern_Slim_Metal_Frame_Sunglasses_Gold_Pink_LENS.jpg?v=1704805369,https://cdn.shopify.com/s/files/1/0817/9508/8669/products/Chic_Modern_Slim_Metal_Frame_Sunglasses_Silver_Silver_Lens.jpg?v=1704805369",19.95 USD,in stock,new,ILYMIX,Sunglasses,178,Gold Black,
shopify_US_8962819817757_47413366980893,8962819817757,Chic Modern Slim Metal Frame Sunglasses,"Chic and sophisticated, these oversized sunglasses are designed with a square silhouette and a slim metal frame. Versatile and feminine, these must-have sunglasses are a great addition to our collection. Made with a metal based frame, metal hinges, and polycarbonate UV400 protective lenses. Measurements: Lens Width: 51mm Nose Bridge: 17mm Lens Height: 41mm Total Width: 142mm",https://ilymix.com/products/chic-modern-slim-metal-frame-sunglasses?variant=47413366980893,https://ilymix.com/products/chic-modern-slim-metal-frame-sunglasses,https://cdn.shopify.com/s/files/1/0817/9508/8669/products/Chic_Modern_Slim_Metal_Frame_Sunglasses_Gold_Blue_Pink_LENS.jpg?v=1704805369,"https://cdn.shopify.com/s/files/1/0817/9508/8669/products/Chic_Modern_Slim_Metal_Frame_Sunglasses_Gold_Blue_Pink_LENS_1.jpg?v=1704805369,https://cdn.shopify.com/s/files/1/0817/9508/8669/products/Chic_Modern_Slim_Metal_Frame_Sunglasses_Black_Black_Lens_1.jpg?v=1704805369,https://cdn.shopify.com/s/files/1/0817/9508/8669/products/Chic_Modern_Slim_Metal_Frame_Sunglasses_Black_Black_Lens.jpg?v=1704805369,https://cdn.shopify.com/s/files/1/0817/9508/8669/products/Chic_Modern_Slim_Metal_Frame_Sunglasses_Gold_Pink_LENS.jpg?v=1704805369,https://cdn.shopify.com/s/files/1/0817/9508/8669/products/Chic_Modern_Slim_Metal_Frame_Sunglasses_Silver_Silver_Lens.jpg?v=1704805369",19.95 USD,in stock,new,ILYMIX,Sunglasses,178,Gold Blue Pink,
shopify_US_8962819817757_47413367013661,8962819817757,Chic Modern Slim Metal Frame Sunglasses,"Chic and sophisticated, these oversized sunglasses are designed with a square silhouette and a slim metal frame. Versatile and feminine, these must-have sunglasses are a great addition to our collection. Made with a metal based frame, metal hinges, and polycarbonate UV400 protective lenses. Measurements: Lens Width: 51mm Nose Bridge: 17mm Lens Height: 41mm Total Width: 142mm",https://ilymix.com/products/chic-modern-slim-metal-frame-sunglasses?variant=47413367013661,https://ilymix.com/products/chic-modern-slim-metal-frame-sunglasses,https://cdn.shopify.com/s/files/1/0817/9508/8669/products/Chic_Modern_Slim_Metal_Frame_Sunglasses_Gold_Pink_LENS.jpg?v=1704805369,"https://cdn.shopify.com/s/files/1/0817/9508/8669/products/Chic_Modern_Slim_Metal_Frame_Sunglasses_Gold_Blue_Pink_LENS_1.jpg?v=1704805369,https://cdn.shopify.com/s/files/1/0817/9508/8669/products/Chic_Modern_Slim_Metal_Frame_Sunglasses_Gold_Blue_Pink_LENS.jpg?v=1704805369,https://cdn.shopify.com/s/files/1/0817/9508/8669/products/Chic_Modern_Slim_Metal_Frame_Sunglasses_Black_Black_Lens_1.jpg?v=1704805369,https://cdn.shopify.com/s/files/1/0817/9508/8669/products/Chic_Modern_Slim_Metal_Frame_Sunglasses_Black_Black_Lens.jpg?v=1704805369,https://cdn.shopify.com/s/files/1/0817/9508/8669/products/Chic_Modern_Slim_Metal_Frame_Sunglasses_Silver_Silver_Lens.jpg?v=1704805369",19.95 USD,in stock,new,ILYMIX,Sunglasses,178,Gold Pink,
